epoch,step,train/alpha_mean_step,train/loss_step,train/nll_step,train/pearson_step,train/phase_reg
0,49,0.46810033917427063,252.37721252441406,830.278076171875,0.9532760381698608,0.0
0,99,0.37543749809265137,143.63832092285156,469.3009033203125,0.9708581566810608,0.0
0,149,0.2557801306247711,56.35538864135742,180.31674194335938,0.9814653396606445,0.0
0,199,0.16875773668289185,30.062023162841797,94.10638427734375,0.9863193035125732,0.0
0,249,0.11883264780044556,11.467550277709961,33.07387924194336,0.9512234926223755,0.0
0,299,0.09018834680318832,6.892672061920166,18.368186950683594,0.9312742948532104,0.0
0,349,0.07169860601425171,5.692745208740234,14.581352233886719,0.9598463773727417,0.0
0,399,0.0615391880273819,5.030142307281494,12.500787734985352,0.9722096920013428,0.0
