epoch,step,train/alpha_mean_epoch,train/alpha_mean_step,train/loss_epoch,train/loss_step,train/nll_epoch,train/nll_step,train/pearson_epoch,train/pearson_step,train/phase_reg,val/alpha_mean,val/loss,val/nll,val/pearson,val/phase_reg
0,49,,0.4799012839794159,,12.662147521972656,,116.60740661621094,,0.9533981084823608,0.0018623070791363716,,,,,
0,99,,0.4685255289077759,,4.0674052238464355,,30.88014030456543,,0.9325147867202759,0.002407278399914503,,,,,
0,149,,0.46107110381126404,,2.725825786590576,,17.798561096191406,,0.8998352289199829,0.0027451044879853725,,,,,
0,199,,0.45653200149536133,,2.094575881958008,,11.666511535644531,,0.8822417855262756,0.002975482726469636,,,,,
0,249,,0.4515637755393982,,2.3244903087615967,,13.889782905578613,,0.8903239965438843,0.0031579723581671715,,,,,
0,299,,0.44853347539901733,,1.9979168176651,,10.570798873901367,,0.8959507942199707,0.0032840908970683813,,,,,
0,349,,0.44491448998451233,,2.07824969291687,,11.445590019226074,,0.8891654014587402,0.003380367998033762,,,,,
0,399,,0.4432419240474701,,1.7182461023330688,,7.96340799331665,,0.8775466680526733,0.003448557574301958,,,,,
0,449,,0.44202402234077454,,1.6764894723892212,,7.474898815155029,,0.8847620487213135,0.0035052169114351273,,,,,
0,499,,0.44026583433151245,,1.6075016260147095,,6.803275108337402,,0.8831119537353516,0.003556624986231327,,,,,
0,549,,0.4383409917354584,,1.605744481086731,,6.842134475708008,,0.8776609897613525,0.0036060588899999857,,,,,
0,599,,0.43721866607666016,,1.569175362586975,,6.593544960021973,,0.8660625219345093,0.0036417716182768345,,,,,
0,604,,,,,,,,,,0.43747416138648987,1.5981054306030273,6.816648006439209,0.8726567625999451,0.0036457255482673645
0,604,0.4535506069660187,,8.0586519241333,,71.16497039794922,,0.8967764973640442,,,,,,,
1,649,,0.43610408902168274,,1.5577030181884766,,6.43223762512207,,0.8708319664001465,0.003680121386423707,,,,,
1,699,,0.4353168308734894,,1.524814486503601,,6.282495498657227,,0.8529960513114929,0.0037178664933890104,,,,,
1,749,,0.4346391558647156,,1.589751958847046,,6.873378753662109,,0.8589125871658325,0.0037496453151106834,,,,,
1,799,,0.43230825662612915,,1.5587302446365356,,6.526553153991699,,0.8628064393997192,0.0037815580144524574,,,,,
1,849,,0.43124452233314514,,1.5300695896148682,,6.350118637084961,,0.8518950939178467,0.003811298171058297,,,,,
1,899,,0.42983248829841614,,1.5194871425628662,,6.302612781524658,,0.8462041020393372,0.0038436497561633587,,,,,
1,949,,0.42813852429389954,,1.524763822555542,,6.331726551055908,,0.8487384915351868,0.0038746187929064035,,,,,
1,999,,0.4273011386394501,,1.4937162399291992,,6.219377517700195,,0.8290094137191772,0.003900148207321763,,,,,
