epoch,step,train/alpha_mean_epoch,train/alpha_mean_step,train/loss_epoch,train/loss_step,train/nll_epoch,train/nll_step,train/pearson_epoch,train/pearson_step,val/alpha_mean,val/loss,val/nll,val/pearson
0,49,,0.4756985902786255,,1.4040218591690063,,6.109025478363037,,0.7455494403839111,,,,
0,99,,0.4199814200401306,,1.2601879835128784,,5.464448928833008,,0.6717449426651001,,,,
0,149,,0.30844739079475403,,1.2625081539154053,,5.646179676055908,,0.6670454740524292,,,,
0,199,,0.19624386727809906,,1.2026396989822388,,5.559393405914307,,0.6270759105682373,,,,
0,249,,0.131031796336174,,1.2028475999832153,,5.678865432739258,,0.6218578815460205,,,,
0,299,,0.0974428579211235,,1.1778672933578491,,5.543029308319092,,0.6138200759887695,,,,
0,349,,0.07969813048839569,,1.1763012409210205,,5.570553779602051,,0.6112759709358215,,,,
0,399,,0.06472713500261307,,1.1081475019454956,,5.469018459320068,,0.5547728538513184,,,,
0,449,,0.05795123428106308,,1.1397223472595215,,5.552170276641846,,0.5787101984024048,,,,
0,499,,0.055116698145866394,,1.1703134775161743,,5.559357643127441,,0.6088659763336182,,,,
0,549,,0.047961343079805374,,1.1714342832565308,,5.628828048706055,,0.6037553548812866,,,,
0,599,,0.044333670288324356,,1.1892437934875488,,5.673498153686523,,0.6174605488777161,,,,
0,610,,,,,,,,,0.043655671179294586,1.1448553800582886,5.5344929695129395,0.5870404839515686
0,610,0.18105360865592957,,1.2241846323013306,,5.768233299255371,,0.6292557120323181,,,,,
1,649,,0.04217243939638138,,1.1141108274459839,,5.4910054206848145,,0.5607930421829224,,,,
1,699,,0.03886137530207634,,1.1381374597549438,,5.489653587341309,,0.5852859020233154,,,,
1,749,,0.03717438876628876,,1.1076912879943848,,5.573647499084473,,0.5466091632843018,,,,
1,799,,0.03448151424527168,,1.103408694267273,,5.436582565307617,,0.5563023686408997,,,,
1,849,,0.03201444074511528,,1.1375410556793213,,5.450529098510742,,0.5892865657806396,,,,
1,899,,0.029018305242061615,,1.0930372476577759,,5.5225419998168945,,0.5378812551498413,,,,
1,949,,0.027615275233983994,,1.1364580392837524,,5.58196496963501,,0.5755000114440918,,,,
1,999,,0.024471739307045937,,1.132934331893921,,5.5159759521484375,,0.5788896083831787,,,,
