epoch,step,train/alpha_mean_epoch,train/alpha_mean_step,train/loss_epoch,train/loss_step,train/nll_epoch,train/nll_step,train/pearson_epoch,train/pearson_step,val/alpha_mean,val/loss,val/nll,val/pearson
0,49,,0.18968962132930756,,3.7677268981933594,,28.889244079589844,,0.8598334789276123,,,,
0,99,,0.03844960033893585,,1.5500370264053345,,6.4703569412231445,,0.8991563320159912,,,,
0,149,,0.0196957066655159,,1.4461619853973389,,5.778975963592529,,0.8662947416305542,,,,
0,199,,0.00833725742995739,,1.3995931148529053,,5.622535705566406,,0.8365057110786438,,,,
0,249,,0.0031777352560311556,,1.2658531665802002,,5.6533403396606445,,0.7002013325691223,,,,
0,299,,0.0017036625649780035,,1.2104097604751587,,5.657776355743408,,0.6444618105888367,,,,
0,349,,0.0014103803550824523,,1.2065244913101196,,5.627083778381348,,0.6436750888824463,,,,
0,399,,0.001291167689487338,,1.1680814027786255,,5.5765485763549805,,0.6102975010871887,,,,
0,449,,0.0012850577477365732,,1.182068109512329,,5.627010345458984,,0.6192386150360107,,,,
0,499,,0.0013162328395992517,,1.1597092151641846,,5.625328063964844,,0.5970447063446045,,,,
0,549,,0.0012889096979051828,,1.1540824174880981,,5.5838623046875,,0.5955672264099121,,,,
0,599,,0.0011955477530136704,,1.1829582452774048,,5.656538963317871,,0.6171846985816956,,,,
0,610,,,,,,,,,0.0012402933789417148,1.168602466583252,5.602628231048584,0.6082158088684082
0,610,0.041984427720308304,,2.2657437324523926,,15.466203689575195,,0.7149240374565125,,,,,
1,649,,0.001043865573592484,,1.163449764251709,,5.701516151428223,,0.5931936502456665,,,,
1,699,,0.0011312876595184207,,1.1548398733139038,,5.520565986633301,,0.6026701927185059,,,,
1,749,,0.0011476355139166117,,1.1903988122940063,,5.693052291870117,,0.6209787726402283,,,,
1,799,,0.0012944764457643032,,1.1703886985778809,,5.655739784240723,,0.6046852469444275,,,,
1,849,,0.0012331964680925012,,1.1302640438079834,,5.5151848793029785,,0.5786223411560059,,,,
1,899,,0.0010750843212008476,,1.1751253604888916,,5.70011043548584,,0.6050068140029907,,,,
1,949,,0.0011013841722160578,,1.1698386669158936,,5.663740634918213,,0.6033544540405273,,,,
1,999,,0.0010701313149183989,,1.159002423286438,,5.637636184692383,,0.5951317548751831,,,,
1,1049,,0.0010912095895037055,,1.139346957206726,,5.5499043464660645,,0.5842474699020386,,,,
1,1099,,0.0011517842067405581,,1.1415387392044067,,5.548043251037598,,0.5866192579269409,,,,
1,1149,,0.0009752642945386469,,1.1652426719665527,,5.628073692321777,,0.6023377776145935,,,,
1,1199,,0.0010808665538206697,,1.129751205444336,,5.64668083190918,,0.5649749636650085,,,,
1,1221,,,,,,,,,0.0010992619208991528,1.1544461250305176,5.56920862197876,0.5974151492118835
1,1221,0.0011347024701535702,,1.1530061960220337,,5.592938423156738,,0.5935994982719421,,,,,
