sequence_index,pearson_r
0,0.35985612869262695
1,0.36713796854019165
2,0.5913887023925781
3,0.605775773525238
4,0.2059354931116104
5,0.2955281436443329
6,0.8575084805488586
7,0.569861888885498
8,0.5124601721763611
9,0.3330666720867157
10,0.26002103090286255
11,0.2375476360321045
12,0.5900507569313049
13,0.18345209956169128
14,0.3727157413959503
15,0.5227134823799133
16,0.7467362880706787
17,0.30876293778419495
18,0.5973842144012451
19,0.3395470678806305
20,0.4905088245868683
21,0.4823471009731293
22,0.27222326397895813
23,0.5448982119560242
24,0.06802081316709518
25,0.28221529722213745
26,0.46479684114456177
27,0.6205390095710754
28,0.5422671437263489
29,0.5877607464790344
30,0.24516674876213074
31,0.10332989692687988
32,0.28902244567871094
33,0.5450695753097534
34,0.3938000500202179
35,0.2654791474342346
36,0.5349296927452087
37,0.05935737490653992
38,0.13758470118045807
39,0.6758434772491455
40,0.5257056951522827
41,0.5380708575248718
42,0.4382960796356201
43,0.6200722455978394
44,0.5755050182342529
45,0.5092728734016418
46,0.20934221148490906
47,0.19288960099220276
48,0.4650232493877411
49,0.18664038181304932
50,0.5387611389160156
51,0.35585084557533264
52,0.6264428496360779
53,0.29317498207092285
54,0.5820712447166443
55,0.7696383595466614
56,0.06318870931863785
57,0.3575328290462494
58,0.4164676070213318
59,0.5666281580924988
60,0.44020703434944153
61,0.13684795796871185
62,0.28490427136421204
63,0.35990551114082336
64,0.5395625829696655
65,0.5725402235984802
66,0.403125524520874
67,0.3273518681526184
68,0.48764482140541077
69,0.47166189551353455
70,0.37304407358169556
71,0.34639352560043335
72,0.3880229890346527
73,0.3338634669780731
74,0.4676126539707184
75,0.043085649609565735
76,0.572272002696991
77,0.6042417287826538
78,0.5466721057891846
79,0.6427584290504456
80,0.5340578556060791
81,0.8285608887672424
82,0.6498928666114807
83,0.07939200848340988
84,0.6858994364738464
85,0.26455095410346985
86,0.3448377251625061
87,0.5359300374984741
88,0.4986586272716522
89,0.48073917627334595
90,0.4839535355567932
91,0.30490806698799133
92,0.5393155813217163
93,0.3741823732852936
94,0.5704188942909241
95,0.5913928151130676
96,0.38497599959373474
97,0.43159469962120056
98,0.40488511323928833
99,0.21867872774600983
100,0.46911129355430603
101,0.5429201126098633
102,0.30743759870529175
103,0.30618318915367126
104,0.4467630982398987
105,0.6632345914840698
106,0.21789677441120148
107,0.4418482184410095
108,0.3730196952819824
109,0.3309008479118347
110,0.2821510434150696
111,0.026793934404850006
112,0.4457339346408844
113,0.30335044860839844
114,0.48517605662345886
115,0.38530710339546204
116,0.043242886662483215
117,0.45352908968925476
118,0.49903783202171326
119,0.5343578457832336
120,0.7188400030136108
121,0.4101177752017975
122,0.4534292221069336
123,0.3585220277309418
124,0.18750979006290436
125,0.44315269589424133
126,0.23411746323108673
127,0.5925009846687317
128,0.2896305024623871
129,0.477171391248703
130,0.5619200468063354
131,0.43395087122917175
132,0.3495570123195648
133,0.4940703511238098
134,0.6947950124740601
135,0.5914731025695801
136,0.34102317690849304
