epoch,step,train/alpha_mean_epoch,train/alpha_mean_step,train/loss_epoch,train/loss_step,train/nll_epoch,train/nll_step,train/pearson_epoch,train/pearson_step,train/phase_reg,val/alpha_mean,val/loss,val/nll,val/pearson,val/phase_reg
0,49,,0.4749610424041748,,95.0522689819336,,940.2659912109375,,0.9780375957489014,0.013969352468848228,,,,,
0,99,,0.42415180802345276,,42.79570770263672,,417.516357421875,,1.00148606300354,0.016971342265605927,,,,,
0,149,,0.3468189239501953,,23.773998260498047,,227.74853515625,,0.9642659425735474,0.01970379427075386,,,,,
0,199,,0.2671035826206207,,13.06701946258545,,121.0481948852539,,0.9352695941925049,0.022060858085751534,,,,,
0,249,,0.20269593596458435,,7.051362991333008,,61.01494216918945,,0.9293605089187622,0.023880545049905777,,,,,
0,299,,0.1543559581041336,,4.6581220626831055,,37.054786682128906,,0.9369557499885559,0.02515682578086853,,,,,
0,349,,0.12551304697990417,,3.5318779945373535,,25.99545669555664,,0.9195200204849243,0.026084206998348236,,,,,
0,399,,0.10736631602048874,,2.727916717529297,,17.94613265991211,,0.9222992658615112,0.026746543124318123,,,,,
0,449,,0.0919756218791008,,2.265995740890503,,13.321456909179688,,0.9243801832199097,0.027225039899349213,,,,,
0,499,,0.08361151069402695,,2.0846214294433594,,11.677367210388184,,0.908247709274292,0.02759639360010624,,,,,
0,549,,0.07410545647144318,,1.818497896194458,,9.083919525146484,,0.902416467666626,0.027893051505088806,,,,,
0,599,,0.06662885844707489,,1.7733707427978516,,8.659942626953125,,0.9004322290420532,0.028131816536188126,,,,,
0,610,,,,,,,,,,0.0659627914428711,1.7618225812911987,8.52297306060791,0.902647078037262,0.028177974745631218
0,610,0.21717825531959534,,44.856014251708984,,438.9513854980469,,0.938930094242096,,,,,,,
1,649,,0.06129913404583931,,1.6623218059539795,,7.653704643249512,,0.890538215637207,0.02831818349659443,,,,,
1,699,,0.058625493198633194,,1.6945221424102783,,7.833248138427734,,0.9050499796867371,0.028483973816037178,,,,,
1,749,,0.05524249002337456,,1.6723222732543945,,7.767054557800293,,0.8898062705993652,0.028617138043045998,,,,,
1,799,,0.052513767033815384,,1.6705470085144043,,7.783978462219238,,0.8866103291511536,0.028736915439367294,,,,,
1,849,,0.049642983824014664,,1.6561648845672607,,7.486552715301514,,0.9022568464279175,0.02884536050260067,,,,,
1,899,,0.04757752642035484,,1.5825858116149902,,6.859476089477539,,0.8915911912918091,0.02893385849893093,,,,,
1,949,,0.045107677578926086,,1.5342046022415161,,6.63765811920166,,0.8656378388404846,0.029011718928813934,,,,,
1,999,,0.04525959491729736,,1.5591670274734497,,6.806445121765137,,0.8737058639526367,0.029078826308250427,,,,,
1,1049,,0.042859237641096115,,1.5376660823822021,,6.509214878082275,,0.8821671009063721,0.029141277074813843,,,,,
1,1099,,0.04156070202589035,,1.4888824224472046,,6.239372253417969,,0.8604971170425415,0.029190843924880028,,,,,
1,1149,,0.04049820452928543,,1.505781888961792,,6.3533935546875,,0.8661003112792969,0.029239222407341003,,,,,
1,1199,,0.03920845314860344,,1.4664883613586426,,6.1512579917907715,,0.8471488952636719,0.02928132936358452,,,,,
1,1221,,,,,,,,,,0.03868600353598595,1.4798036813735962,6.191593647003174,0.8564823865890503,0.029298847541213036
1,1221,0.048531778156757355,,1.578110694885254,,6.951484680175781,,0.8778209686279297,,,,,,,
2,1249,,0.03709515556693077,,1.4392026662826538,,6.049456596374512,,0.830254316329956,0.02931629866361618,,,,,
2,1299,,0.037391796708106995,,1.4703680276870728,,6.1770477294921875,,0.848630428314209,0.02934958040714264,,,,,
2,1349,,0.035593148320913315,,1.463346242904663,,6.182548999786377,,0.8412381410598755,0.029379531741142273,,,,,
2,1399,,0.03617268055677414,,1.4792165756225586,,6.137509346008301,,0.8615542650222778,0.029407357797026634,,,,,
2,1449,,0.03444954752922058,,1.4790290594100952,,6.192736625671387,,0.8560161590576172,0.029430489987134933,,,,,
2,1499,,0.03525354713201523,,1.4885203838348389,,6.322445869445801,,0.8524558544158936,0.029456138610839844,,,,,
2,1549,,0.033612534403800964,,1.4522088766098022,,6.072260856628418,,0.8413268327713013,0.02947697974741459,,,,,
2,1599,,0.034163184463977814,,1.4427706003189087,,5.987347602844238,,0.8403244018554688,0.029499156400561333,,,,,
2,1649,,0.03326348960399628,,1.4469200372695923,,6.027281284332275,,0.840570330619812,0.0295234527438879,,,,,
2,1699,,0.03246307373046875,,1.4399290084838867,,6.054357528686523,,0.8309515714645386,0.02954128384590149,,,,,
2,1749,,0.03160462900996208,,1.4057440757751465,,5.887137413024902,,0.8135741353034973,0.029559535905718803,,,,,
2,1799,,0.031184574589133263,,1.4472085237503052,,5.982936859130859,,0.8455005288124084,0.029578398913145065,,,,,
2,1832,,,,,,,,,,0.03126645088195801,1.4150793552398682,5.9267578125,0.8189812302589417,0.02959555760025978
2,1832,0.03446809574961662,,1.4446265697479248,,6.055920600891113,,0.8352931141853333,,,,,,,
3,1849,,0.03118261508643627,,1.3981631994247437,,5.911639213562012,,0.8035849332809448,0.029602739959955215,,,,,
3,1899,,0.031957417726516724,,1.390435814857483,,5.926266670227051,,0.7943171858787537,0.029620418325066566,,,,,
3,1949,,0.031162412837147713,,1.4106409549713135,,5.988222599029541,,0.808405876159668,0.02964189648628235,,,,,
3,1999,,0.029227126389741898,,1.4105888605117798,,5.956174850463867,,0.8117520809173584,0.029662659391760826,,,,,
3,2049,,0.029759667813777924,,1.3929286003112793,,5.877042293548584,,0.8019516468048096,0.02968849427998066,,,,,
3,2099,,0.02824736386537552,,1.3547707796096802,,5.838924884796143,,0.7677563428878784,0.0297154001891613,,,,,
3,2149,,0.028235843405127525,,1.383804440498352,,5.881977081298828,,0.7924857139587402,0.029744431376457214,,,,,
3,2199,,0.027460001409053802,,1.3845816850662231,,5.7879743576049805,,0.8027404546737671,0.029776528477668762,,,,,
3,2249,,0.02663465216755867,,1.3561344146728516,,5.847914695739746,,0.7683813571929932,0.029811721295118332,,,,,
3,2299,,0.02662569470703602,,1.3787111043930054,,5.864754676818848,,0.7892746329307556,0.029850410297513008,,,,,
3,2349,,0.025209784507751465,,1.3502662181854248,,5.850780487060547,,0.7623680830001831,0.029892055317759514,,,,,
3,2399,,0.025720670819282532,,1.3461750745773315,,5.891631603240967,,0.7541403770446777,0.02994050644338131,,,,,
3,2443,,,,,,,,,,0.024770688265562057,1.3379603624343872,5.833444118499756,0.7518391609191895,0.0299794003367424
3,2443,0.028476372361183167,,1.3815339803695679,,5.891867160797119,,0.7892025113105774,,,,,,,
4,2449,,0.02475820481777191,,1.3149222135543823,,5.8532586097717285,,0.7268206477165222,0.029983045533299446,,,,,
4,2499,,0.023826967924833298,,1.2835981845855713,,5.7224440574646,,0.7086707353591919,0.030026022344827652,,,,,
4,2549,,0.023429080843925476,,1.321112871170044,,5.834901332855225,,0.7349790930747986,0.03006969392299652,,,,,
4,2599,,0.02114715613424778,,1.2894032001495361,,5.784348487854004,,0.7085524201393127,0.030112123116850853,,,,,
4,2649,,0.021658822894096375,,1.279286503791809,,5.76241397857666,,0.7005775570869446,0.030155176296830177,,,,,
4,2699,,0.020438725128769875,,1.2865350246429443,,5.78349494934082,,0.7058397531509399,0.03019143082201481,,,,,
4,2749,,0.01965554989874363,,1.2640236616134644,,5.729754447937012,,0.6887804269790649,0.030217783525586128,,,,,
4,2799,,0.019376033917069435,,1.2889484167099,,5.80309534072876,,0.7063987255096436,0.03024217300117016,,,,,
4,2849,,0.018376970663666725,,1.2770620584487915,,5.783758163452148,,0.6965458393096924,0.030261801555752754,,,,,
4,2899,,0.017932193353772163,,1.2718628644943237,,5.751297950744629,,0.6946370601654053,0.030276305973529816,,,,,
4,2949,,0.01773768663406372,,1.2549926042556763,,5.769629955291748,,0.6759531497955322,0.030278783291578293,,,,,
4,2999,,0.016589052975177765,,1.2314894199371338,,5.7793288230896,,0.6515948176383972,0.030283913016319275,,,,,
4,3049,,0.01657799445092678,,1.2191708087921143,,5.675477027893066,,0.6496623754501343,0.030292781069874763,,,,,
4,3054,,,,,,,,,,0.016037652269005775,1.2389649152755737,5.708471298217773,0.6662108302116394,0.030294891446828842
4,3054,0.020150339230895042,,1.2777009010314941,,5.782090663909912,,0.6971762776374817,,,,,,,
5,3099,,0.015233300626277924,,1.2314523458480835,,5.775753498077393,,0.6520508527755737,0.030285026878118515,,,,,
5,3149,,0.015334862284362316,,1.2155194282531738,,5.671706199645996,,0.646512508392334,0.03027416579425335,,,,,
5,3199,,0.014821482822299004,,1.2360007762908936,,5.754698276519775,,0.6587461233139038,0.03026953525841236,,,,,
5,3249,,0.013476802036166191,,1.237677812576294,,5.723708152770996,,0.6636567711830139,0.030257636681199074,,,,,
5,3299,,0.013874557800590992,,1.2093532085418701,,5.755647659301758,,0.6320985555648804,0.03024827502667904,,,,,
5,3349,,0.013993178494274616,,1.231618881225586,,5.749593734741211,,0.6549578309059143,0.030232105404138565,,,,,
5,3399,,0.013508728705346584,,1.157194972038269,,5.662258148193359,,0.5893161296844482,0.0302226971834898,,,,,
5,3449,,0.013506290502846241,,1.170990228652954,,5.640511512756348,,0.6052863597869873,0.030203010886907578,,,,,
5,3499,,0.012652239762246609,,1.2273262739181519,,5.726421356201172,,0.6531171798706055,0.030189480632543564,,,,,
5,3549,,0.012623978778719902,,1.192837119102478,,5.666586875915527,,0.6246143579483032,0.0301772803068161,,,,,
5,3599,,0.01249483972787857,,1.1939139366149902,,5.792369842529297,,0.6131259202957153,0.03015938214957714,,,,,
