epoch,step,train/alpha_mean_epoch,train/alpha_mean_step,train/loss_epoch,train/loss_step,train/nll_epoch,train/nll_step,train/pearson_epoch,train/pearson_step,val/alpha_mean,val/loss,val/nll,val/pearson
0,49,,0.4764232039451599,,1.3801827430725098,,6.018314838409424,,0.7307088971138,,,,
0,99,,0.4195166528224945,,1.3144679069519043,,5.702174663543701,,0.7022988200187683,,,,
0,149,,0.30423882603645325,,1.2372243404388428,,5.554269790649414,,0.6513733863830566,,,,
0,199,,0.1910555511713028,,1.1877199411392212,,5.482966423034668,,0.620317816734314,,,,
0,249,,0.12290021777153015,,1.207432746887207,,5.627233505249023,,0.6324193477630615,,,,
0,299,,0.09372089803218842,,1.1500693559646606,,5.569863319396973,,0.5837108492851257,,,,
0,349,,0.07747841626405716,,1.1204558610916138,,5.530921459197998,,0.5596157908439636,,,,
0,399,,0.06766806542873383,,1.109209656715393,,5.509496688842773,,0.5514931678771973,,,,
0,449,,0.062078386545181274,,1.1158897876739502,,5.569417953491211,,0.5527401566505432,,,,
0,499,,0.05298950895667076,,1.1216214895248413,,5.472960472106934,,0.5690264701843262,,,,
0,549,,0.04947718232870102,,1.183640718460083,,5.670941352844238,,0.6115988492965698,,,,
0,599,,0.04417429491877556,,1.1553314924240112,,5.530026435852051,,0.5979114174842834,,,,
0,604,,,,,,,,,0.0453752800822258,1.1492981910705566,5.531978130340576,0.5915629267692566
0,604,0.18082086741924286,,1.229958176612854,,5.787745952606201,,0.6331019997596741,,,,,
1,649,,0.04054272547364235,,1.1202266216278076,,5.571730136871338,,0.5589993000030518,,,,
1,699,,0.036415427923202515,,1.1051602363586426,,5.425236225128174,,0.5589951276779175,,,,
1,749,,0.03559039905667305,,1.1914081573486328,,5.640312194824219,,0.6238179206848145,,,,
1,799,,0.03224955126643181,,1.1485403776168823,,5.546454429626465,,0.5906698703765869,,,,
1,849,,0.031369104981422424,,1.132685661315918,,5.458926200866699,,0.5836561918258667,,,,
1,899,,0.031024927273392677,,1.1140607595443726,,5.450465202331543,,0.5659117102622986,,,,
1,949,,0.028587881475687027,,1.1259516477584839,,5.544296741485596,,0.5686631202697754,,,,
1,999,,0.023925045505166054,,1.171912670135498,,5.569272041320801,,0.612592875957489,,,,
1,1049,,0.02475832775235176,,1.0991331338882446,,5.52778434753418,,0.5438787937164307,,,,
1,1099,,0.023336369544267654,,1.1280088424682617,,5.507573127746582,,0.5749178528785706,,,,
1,1149,,0.02178223244845867,,1.1361279487609863,,5.552098274230957,,0.5787400007247925,,,,
1,1199,,0.02111610770225525,,1.0634289979934692,,5.392204761505127,,0.5220968723297119,,,,
1,1209,,,,,,,,,0.021373791620135307,1.135211706161499,5.512796878814697,0.5817945003509521
1,1209,0.03026886098086834,,1.1326032876968384,,5.531984329223633,,0.5763777494430542,,,,,
2,1249,,0.020732400938868523,,1.1367735862731934,,5.504668235778809,,0.5842335224151611,,,,
2,1299,,0.020577281713485718,,1.1295706033706665,,5.6086225509643555,,0.5666506886482239,,,,
2,1349,,0.01801983453333378,,1.0952625274658203,,5.458676338195801,,0.5475929379463196,,,,
2,1399,,0.01739014871418476,,1.1010143756866455,,5.454230308532715,,0.5538522601127625,,,,
2,1449,,0.017556503415107727,,1.0906881093978882,,5.426812648773193,,0.5462512969970703,,,,
2,1499,,0.017705045640468597,,1.1420615911483765,,5.50709342956543,,0.5895817279815674,,,,
2,1549,,0.017328323796391487,,1.1407274007797241,,5.4115166664123535,,0.5978428721427917,,,,
2,1599,,0.015289777889847755,,1.1768553256988525,,5.683313846588135,,0.6069948673248291,,,,
2,1649,,0.01687515899538994,,1.1549072265625,,5.613302230834961,,0.591889500617981,,,,
2,1699,,0.014786616899073124,,1.1239525079727173,,5.561763763427734,,0.5662974715232849,,,,
2,1749,,0.015972698107361794,,1.1292146444320679,,5.422760963439941,,0.585341215133667,,,,
2,1799,,0.015244611538946629,,1.113815188407898,,5.517190933227539,,0.5605716109275818,,,,
2,1814,,,,,,,,,0.014683726243674755,1.1303911209106445,5.504582405090332,0.5784642100334167
2,1814,0.017455462366342545,,1.1242449283599854,,5.517103672027588,,0.5707882046699524,,,,,
3,1849,,0.014405817724764347,,1.1612330675125122,,5.606010913848877,,0.599191427230835,,,,
3,1899,,0.013813171535730362,,1.0642403364181519,,5.313464641571045,,0.5315124988555908,,,,
3,1949,,0.013018525205552578,,1.117874026298523,,5.569084644317627,,0.559663712978363,,,,
3,1999,,0.012929227203130722,,1.1180245876312256,,5.535470008850098,,0.5631846189498901,,,,
3,2049,,0.013240891508758068,,1.154955267906189,,5.601302623748779,,0.5935009121894836,,,,
3,2099,,0.013671702705323696,,1.135396122932434,,5.485538959503174,,0.585474967956543,,,,
3,2149,,0.012180157005786896,,1.1578761339187622,,5.621125221252441,,0.5945457220077515,,,,
3,2199,,0.012753764167428017,,1.1453989744186401,,5.570115089416504,,0.5871119499206543,,,,
3,2249,,0.012753528542816639,,1.0798377990722656,,5.478646278381348,,0.5306979417800903,,,,
3,2299,,0.011760126799345016,,1.1240814924240112,,5.523565292358398,,0.5705488920211792,,,,
3,2349,,0.011341536417603493,,1.1140642166137695,,5.491868495941162,,0.5637431740760803,,,,
3,2399,,0.010604584589600563,,1.0922255516052246,,5.489800453186035,,0.5421850681304932,,,,
3,2419,,,,,,,,,0.01149020902812481,1.127381443977356,5.495295524597168,0.5767031908035278
3,2419,0.012919032014906406,,1.1204884052276611,,5.510291576385498,,0.5681676864624023,,,,,
4,2449,,0.010835180059075356,,1.095057487487793,,5.4241108894348145,,0.5515629053115845,,,,
4,2499,,0.011526079848408699,,1.0835448503494263,,5.424717903137207,,0.5399203300476074,,,,
4,2549,,0.011686949990689754,,1.071737289428711,,5.353055477142334,,0.5352630615234375,,,,
4,2599,,0.010722278617322445,,1.1377514600753784,,5.619145393371582,,0.5747647285461426,,,,
4,2649,,0.010563099756836891,,1.1367779970169067,,5.5126471519470215,,0.5844570398330688,,,,
4,2699,,0.010625544935464859,,1.1261578798294067,,5.573966026306152,,0.5676987171173096,,,,
4,2749,,0.010081150569021702,,1.1565712690353394,,5.64894962310791,,0.5906680822372437,,,,
4,2799,,0.010207555256783962,,1.0913814306259155,,5.39105224609375,,0.5512554049491882,,,,
4,2849,,0.009384684264659882,,1.120854139328003,,5.565252780914307,,0.5633904933929443,,,,
4,2899,,0.010267560370266438,,1.129665493965149,,5.485992431640625,,0.5800395011901855,,,,
4,2949,,0.010223543271422386,,1.1435749530792236,,5.66292667388916,,0.576259970664978,,,,
4,2999,,0.009685181081295013,,1.1431326866149902,,5.619378089904785,,0.5802263021469116,,,,
4,3024,,,,,,,,,0.009590710513293743,1.1252232789993286,5.492400169372559,0.5750241279602051
4,3024,0.010535438545048237,,1.117762565612793,,5.505189895629883,,0.5661895871162415,,,,,
5,3049,,0.00952975358814001,,1.1448982954025269,,5.616307258605957,,0.5823146104812622,,,,
5,3099,,0.009474807418882847,,1.1092458963394165,,5.505000114440918,,0.5577983856201172,,,,
5,3149,,0.008981720544397831,,1.0586953163146973,,5.363907337188721,,0.5214064717292786,,,,
5,3199,,0.009397264569997787,,1.1565665006637573,,5.59187126159668,,0.5964397192001343,,,,
5,3249,,0.009327026084065437,,1.1268670558929443,,5.550630569458008,,0.5708712339401245,,,,
5,3299,,0.009125658310949802,,1.1321476697921753,,5.5231828689575195,,0.5789169073104858,,,,
5,3349,,0.008847676217556,,1.1198620796203613,,5.5443596839904785,,0.5645412802696228,,,,
5,3399,,0.008889672346413136,,1.1055935621261597,,5.418480396270752,,0.5628566145896912,,,,
5,3449,,0.008806816302239895,,1.1297979354858398,,5.53468132019043,,0.5754491090774536,,,,
5,3499,,0.009032728150486946,,1.1630395650863647,,5.588351249694824,,0.6033011674880981,,,,
5,3549,,0.008031466044485569,,1.1319218873977661,,5.510911464691162,,0.5800276398658752,,,,
5,3599,,0.008251301944255829,,1.1153002977371216,,5.525364875793457,,0.5619386434555054,,,,
5,3629,,,,,,,,,0.008515134453773499,1.1238421201705933,5.475081920623779,0.5754823684692383
5,3629,0.00903035793453455,,1.1155974864959717,,5.501517295837402,,0.5645429491996765,,,,,
6,3649,,0.008724614977836609,,1.091300129890442,,5.499063014984131,,0.5405212640762329,,,,
6,3699,,0.008234826847910881,,1.1469290256500244,,5.488918304443359,,0.597213625907898,,,,
6,3749,,0.007817300967872143,,1.0951447486877441,,5.466446876525879,,0.5477182269096375,,,,
6,3799,,0.008015801198780537,,1.1060298681259155,,5.506674766540527,,0.5545608401298523,,,,
6,3849,,0.007821687497198582,,1.0834221839904785,,5.449694633483887,,0.5376705527305603,,,,
6,3899,,0.00822015106678009,,1.088637351989746,,5.448908805847168,,0.5429244041442871,,,,
6,3949,,0.007858476601541042,,1.1174341440200806,,5.509417533874512,,0.5657065510749817,,,,
6,3999,,0.0073283081874251366,,1.0922132730484009,,5.474837303161621,,0.5439966917037964,,,,
6,4049,,0.00743970787152648,,1.1066056489944458,,5.449909687042236,,0.5608707666397095,,,,
6,4099,,0.0078973900526762,,1.1073404550552368,,5.483856201171875,,0.5581650733947754,,,,
6,4149,,0.007882914505898952,,1.1053857803344727,,5.554815292358398,,0.5491158962249756,,,,
6,4199,,0.007153666578233242,,1.1046820878982544,,5.491944789886475,,0.5547722578048706,,,,
6,4234,,,,,,,,,0.007217414677143097,1.1218929290771484,5.496622085571289,0.5715092420578003
6,4234,0.00794756319373846,,1.1137137413024902,,5.496645450592041,,0.5632535219192505,,,,,
7,4249,,0.007153643760830164,,1.1085351705551147,,5.402618408203125,,0.5675579309463501,,,,
7,4299,,0.007156979758292437,,1.1177124977111816,,5.374641418457031,,0.5795326232910156,,,,
7,4349,,0.00727802561596036,,1.097068428993225,,5.428120136260986,,0.5535285472869873,,,,
7,4399,,0.007422736380249262,,1.1189922094345093,,5.485190391540527,,0.5697307586669922,,,,
7,4449,,0.00722331739962101,,1.0814173221588135,,5.363883018493652,,0.5443066954612732,,,,
7,4499,,0.007171838078647852,,1.1387629508972168,,5.5697479248046875,,0.5810708999633789,,,,
7,4549,,0.006647903472185135,,1.092549443244934,,5.414913177490234,,0.5503932237625122,,,,
7,4599,,0.007319287396967411,,1.107477068901062,,5.428867340087891,,0.5638583898544312,,,,
7,4649,,0.007082246709614992,,1.139227271080017,,5.4589667320251465,,0.5926223993301392,,,,
7,4699,,0.0068023293279111385,,1.1052756309509277,,5.436190605163574,,0.5609762668609619,,,,
7,4749,,0.006984954699873924,,1.139457106590271,,5.5596489906311035,,0.5827937126159668,,,,
7,4799,,0.006954635959118605,,1.0818865299224854,,5.442776203155518,,0.5369134545326233,,,,
7,4839,,,,,,,,,0.006886283867061138,1.1223026514053345,5.465268611907959,0.5750868916511536
7,4839,0.007087141275405884,,1.1120392084121704,,5.494677543640137,,0.5618628263473511,,,,,
8,4849,,0.006700832862406969,,1.092490792274475,,5.401647567749023,,0.5516558885574341,,,,
8,4899,,0.0066328574903309345,,1.0908092260360718,,5.514082908630371,,0.5387376546859741,,,,
8,4949,,0.006342404987663031,,1.1273579597473145,,5.480304718017578,,0.5786932110786438,,,,
8,4999,,0.006714295130223036,,1.0874738693237305,,5.4702677726745605,,0.5397756099700928,,,,
8,5049,,0.006899198051542044,,1.0953351259231567,,5.436372756958008,,0.5510080456733704,,,,
8,5099,,0.006288956385105848,,1.1118816137313843,,5.42738151550293,,0.5685145258903503,,,,
8,5149,,0.006350984796881676,,1.1208523511886597,,5.4919753074646,,0.5710196495056152,,,,
8,5199,,0.006127753295004368,,1.137451171875,,5.653840065002441,,0.5714543461799622,,,,
8,5249,,0.006599554792046547,,1.1736022233963013,,5.6619954109191895,,0.6067427396774292,,,,
8,5299,,0.006337749771773815,,1.1020737886428833,,5.436317443847656,,0.5578083395957947,,,,
8,5349,,0.006057225167751312,,1.1051334142684937,,5.5429487228393555,,0.5502328276634216,,,,
8,5399,,0.006279705557972193,,1.0907049179077148,,5.4646196365356445,,0.5436148643493652,,,,
8,5444,,,,,,,,,0.006145754363387823,1.1194652318954468,5.485175609588623,0.5703332424163818
8,5444,0.0064889718778431416,,1.1105130910873413,,5.490842342376709,,0.560779333114624,,,,,
9,5449,,0.0062254141084849834,,1.1379940509796143,,5.580348491668701,,0.5793366432189941,,,,
9,5499,,0.006330340635031462,,1.071880578994751,,5.450370788574219,,0.5262104868888855,,,,
9,5549,,0.005916249006986618,,1.1209684610366821,,5.641239166259766,,0.5562528371810913,,,,
9,5599,,0.006305249407887459,,1.1476000547409058,,5.616595268249512,,0.5853100419044495,,,,
9,5649,,0.006016213446855545,,1.104207158088684,,5.528789520263672,,0.550726592540741,,,,
9,5699,,0.00575347151607275,,1.092827320098877,,5.4183502197265625,,0.5504170060157776,,,,
9,5749,,0.005755132529884577,,1.112215518951416,,5.4740800857543945,,0.5642319321632385,,,,
9,5799,,0.0058348518796265125,,1.1273123025894165,,5.480992317199707,,0.5786295533180237,,,,
9,5849,,0.005557053256779909,,1.1241400241851807,,5.523893356323242,,0.5711948871612549,,,,
9,5899,,0.005781073123216629,,1.1056396961212158,,5.564723014831543,,0.548589289188385,,,,
9,5949,,0.005457199644297361,,1.0834064483642578,,5.476737022399902,,0.5351870059967041,,,,
9,5999,,0.00548484968021512,,1.1462568044662476,,5.623193740844727,,0.5833889842033386,,,,
9,6049,,0.0055801342241466045,,1.1008561849594116,,5.34202766418457,,0.5660954117774963,,,,
9,6049,,,,,,,,,0.005805345717817545,1.1183927059173584,5.4832763671875,0.5694839358329773
9,6049,0.005960572976619005,,1.109084963798523,,5.489618301391602,,0.5595264434814453,,,,,
10,6099,,0.005760204046964645,,1.1070324182510376,,5.519347667694092,,0.5545216202735901,,,,
10,6149,,0.005614589899778366,,1.0822184085845947,,5.504973888397217,,0.531159520149231,,,,
10,6199,,0.005689836107194424,,1.1127876043319702,,5.533960342407227,,0.5588226318359375,,,,
10,6249,,0.00576656311750412,,1.0908236503601074,,5.403532981872559,,0.5498937368392944,,,,
10,6299,,0.005643337965011597,,1.1074329614639282,,5.481368064880371,,0.5587317943572998,,,,
10,6349,,0.0055483076721429825,,1.1471619606018066,,5.606211185455322,,0.5859859585762024,,,,
10,6399,,0.005283372942358255,,1.100602626800537,,5.446181297302246,,0.5554561614990234,,,,
10,6449,,0.005103406496345997,,1.0970633029937744,,5.476628303527832,,0.5488901138305664,,,,
10,6499,,0.005417260807007551,,1.1002819538116455,,5.472437858581543,,0.5524964332580566,,,,
10,6549,,0.005632225424051285,,1.1170454025268555,,5.4448723793029785,,0.5719949007034302,,,,
10,6599,,0.00516305398195982,,1.1214735507965088,,5.55012321472168,,0.5659449100494385,,,,
10,6649,,0.005604069214314222,,1.1338902711868286,,5.497936248779297,,0.5835361480712891,,,,
10,6654,,,,,,,,,0.005478177219629288,1.1173131465911865,5.4746222496032715,0.5693033933639526
10,6654,0.005604301579296589,,1.1078031063079834,,5.486783981323242,,0.5585643649101257,,,,,
11,6699,,0.005686938297003508,,1.1104793548583984,,5.4760942459106445,,0.5623011589050293,,,,
11,6749,,0.00559065630659461,,1.095815896987915,,5.409236907958984,,0.5543331503868103,,,,
11,6799,,0.005172915756702423,,1.107692837715149,,5.574673652648926,,0.5497081875801086,,,,
11,6849,,0.005484735127538443,,1.093974232673645,,5.3685078620910645,,0.5565748810768127,,,,
11,6899,,0.004894779063761234,,1.0679607391357422,,5.475712776184082,,0.5198999047279358,,,,
11,6949,,0.005367288365960121,,1.104606032371521,,5.520094394683838,,0.5520598888397217,,,,
11,6999,,0.005238553509116173,,1.0991843938827515,,5.4344000816345215,,0.5552205443382263,,,,
11,7049,,0.005311410408467054,,1.0877456665039062,,5.441916465759277,,0.543022871017456,,,,
11,7099,,0.005391436628997326,,1.1171751022338867,,5.482021808624268,,0.5684337019920349,,,,
11,7149,,0.004891993012279272,,1.0786371231079102,,5.409598350524902,,0.5371881127357483,,,,
11,7199,,0.005490507464855909,,1.1138038635253906,,5.445553779602051,,0.5686994791030884,,,,
11,7249,,0.005301777273416519,,1.1223450899124146,,5.470926284790039,,0.5747222900390625,,,,
11,7259,,,,,,,,,0.004973154980689287,1.1164076328277588,5.486634731292725,0.5672466158866882
11,7259,0.005301144439727068,,1.106587529182434,,5.484405517578125,,0.5576158761978149,,,,,
12,7299,,0.005335624795407057,,1.0771373510360718,,5.41483211517334,,0.5351205468177795,,,,
12,7349,,0.005307308863848448,,1.0990729331970215,,5.436854362487793,,0.5548567771911621,,,,
12,7399,,0.005422540940344334,,1.1030763387680054,,5.419696807861328,,0.560564398765564,,,,
12,7449,,0.005134092643857002,,1.1111685037612915,,5.542888641357422,,0.5563662052154541,,,,
12,7499,,0.005428186617791653,,1.153171420097351,,5.545464515686035,,0.5980821847915649,,,,
12,7549,,0.005278510972857475,,1.0950489044189453,,5.484375953674316,,0.5460834503173828,,,,
12,7599,,0.005144223570823669,,1.118790626525879,,5.486148834228516,,0.5696613192558289,,,,
12,7649,,0.005114381667226553,,1.0784785747528076,,5.496455192565918,,0.5283215641975403,,,,
12,7699,,0.0049937875010073185,,1.1125807762145996,,5.439120769500732,,0.5681692957878113,,,,
12,7749,,0.005279352888464928,,1.073507308959961,,5.397849082946777,,0.5331944227218628,,,,
12,7799,,0.005037173628807068,,1.1115914583206177,,5.610225200653076,,0.5500652194023132,,,,
12,7849,,0.005058509297668934,,1.0643515586853027,,5.457134246826172,,0.5181323289871216,,,,
12,7864,,,,,,,,,0.00514906644821167,1.1163429021835327,5.4703779220581055,0.568790078163147
