epoch,step,train/alpha_mean_epoch,train/alpha_mean_step,train/loss_epoch,train/loss_step,train/nll_epoch,train/nll_step,train/pearson_epoch,train/pearson_step,val/alpha_mean,val/loss,val/nll,val/pearson
0,49,,0.4132181406021118,,18.369155883789062,,175.2600860595703,,0.801824152469635,,,,
0,99,,0.1779174953699112,,7.8413591384887695,,70.26800537109375,,0.7967668771743774,,,,
0,149,,0.049295518547296524,,2.7633414268493652,,19.612396240234375,,0.7971720695495605,,,,
0,199,,0.019313693046569824,,1.6954362392425537,,8.910615921020508,,0.8024431467056274,,,,
0,249,,0.011837155558168888,,1.487383484840393,,6.794279098510742,,0.8067718148231506,,,,
0,299,,0.008029854856431484,,1.4027607440948486,,5.993502616882324,,0.8026074767112732,,,,
0,349,,0.006796646863222122,,1.4099680185317993,,5.918215751647949,,0.8174668550491333,,,,
0,399,,0.005998463369905949,,1.3741689920425415,,5.725512504577637,,0.8010178804397583,,,,
0,449,,0.005642236210405827,,1.3732740879058838,,5.706647872924805,,0.8020450472831726,,,,
0,499,,0.005466201342642307,,1.3481847047805786,,5.737277507781982,,0.773910403251648,,,,
0,549,,0.005527755245566368,,1.3635860681533813,,5.708621025085449,,0.7921712398529053,,,,
0,599,,0.005590835120528936,,1.363755702972412,,5.805704116821289,,0.7826262712478638,,,,
0,610,,,,,,,,,0.005582657642662525,1.341860055923462,5.685778617858887,0.7727239727973938
0,610,0.07882767915725708,,4.241344928741455,,34.36737060546875,,0.7967254519462585,,,,,
1,649,,0.005379324313253164,,1.3387218713760376,,5.809271812438965,,0.7572566866874695,,,,
1,699,,0.005355651490390301,,1.344251275062561,,5.634305000305176,,0.780285120010376,,,,
1,749,,0.0050209597684443,,1.3451476097106934,,5.790807723999023,,0.7655646800994873,,,,
1,799,,0.005127773620188236,,1.3292683362960815,,5.691835403442383,,0.7595721483230591,,,,
1,849,,0.004845097661018372,,1.2953323125839233,,5.573970317840576,,0.7374507784843445,,,,
1,899,,0.005069809965789318,,1.3220669031143188,,5.7012529373168945,,0.7514346241950989,,,,
1,949,,0.004987830761820078,,1.3313838243484497,,5.741147994995117,,0.7567702531814575,,,,
1,999,,0.004977886099368334,,1.3095461130142212,,5.640172004699707,,0.7450310587882996,,,,
