protein,AARS_K562,AATF_K562,ABCF1_K562,AGGF1_HepG2,AGGF1_K562,AKAP1_HepG2,AKAP1_K562,AKAP8L_K562,APOBEC3C_K562,AQR_HepG2,AQR_K562,BCCIP_HepG2,BCLAF1_HepG2,BUD13_HepG2,BUD13_K562,CDC40_HepG2,CPEB4_K562,CPSF6_K562,CSTF2_HepG2,CSTF2T_HepG2,CSTF2T_K562,DDX21_K562,DDX24_K562,DDX3X_HepG2,DDX3X_K562,DDX42_K562,DDX51_K562,DDX52_HepG2,DDX52_K562,DDX55_HepG2,DDX55_K562,DDX59_HepG2,DDX6_HepG2,DDX6_K562,DGCR8_HepG2,DGCR8_K562,DHX30_HepG2,DHX30_K562,DKC1_HepG2,DROSHA_HepG2,DROSHA_K562,EFTUD2_HepG2,EFTUD2_K562,EIF3D_HepG2,EIF3G_K562,EIF3H_HepG2,EIF4G2_K562,EWSR1_K562,EXOSC5_HepG2,EXOSC5_K562,FAM120A_HepG2,FAM120A_K562,FASTKD2_HepG2,FASTKD2_K562,FKBP4_HepG2,FMR1_K562,FTO_HepG2,FTO_K562,FUBP3_HepG2,FUS_HepG2,FUS_K562,FXR1_K562,FXR2_HepG2,FXR2_K562,G3BP1_HepG2,GEMIN5_K562,GNL3_K562,GPKOW_K562,GRSF1_HepG2,GRWD1_HepG2,GRWD1_K562,GTF2F1_HepG2,GTF2F1_K562,HLTF_HepG2,HLTF_K562,HNRNPA1_HepG2,HNRNPA1_K562,HNRNPC_HepG2,HNRNPC_K562,HNRNPK_HepG2,HNRNPK_K562,HNRNPL_HepG2,HNRNPL_K562,HNRNPM_HepG2,HNRNPM_K562,HNRNPU_HepG2,HNRNPU_K562,HNRNPUL1_HepG2,HNRNPUL1_K562,IGF2BP1_HepG2,IGF2BP1_K562,IGF2BP2_K562,IGF2BP3_HepG2,ILF3_HepG2,ILF3_K562,KHDRBS1_K562,KHSRP_HepG2,KHSRP_K562,LARP4_HepG2,LARP4_K562,LARP7_HepG2,LARP7_K562,LIN28B_HepG2,LIN28B_K562,LSM11_HepG2,LSM11_K562,MATR3_HepG2,MATR3_K562,METAP2_K562,MTPAP_K562,NCBP2_HepG2,NCBP2_K562,NIP7_HepG2,NIPBL_K562,NKRF_HepG2,NOL12_HepG2,NOLC1_HepG2,NOLC1_K562,NONO_K562,NPM1_K562,NSUN2_K562,PABPC4_K562,PABPN1_HepG2,PCBP1_HepG2,PCBP1_K562,PCBP2_HepG2,PHF6_K562,POLR2G_HepG2,PPIG_HepG2,PPIL4_K562,PRPF4_HepG2,PRPF8_HepG2,PRPF8_K562,PTBP1_HepG2,PTBP1_K562,PUM1_K562,PUM2_K562,PUS1_K562,QKI_HepG2,QKI_K562,RBFOX2_HepG2,RBFOX2_K562,RBM15_HepG2,RBM15_K562,RBM22_HepG2,RBM22_K562,RBM5_HepG2,RPS11_K562,RPS3_HepG2,RPS3_K562,SAFB_HepG2,SAFB_K562,SAFB2_K562,SBDS_K562,SDAD1_HepG2,SDAD1_K562,SERBP1_K562,SF3A3_HepG2,SF3B1_K562,SF3B4_HepG2,SF3B4_K562,SFPQ_HepG2,SLBP_K562,SLTM_HepG2,SLTM_K562,SMNDC1_HepG2,SMNDC1_K562,SND1_HepG2,SND1_K562,SRSF1_HepG2,SRSF1_K562,SRSF7_HepG2,SRSF7_K562,SRSF9_HepG2,SSB_HepG2,SSB_K562,STAU2_HepG2,SUB1_HepG2,SUGP2_HepG2,SUPV3L1_HepG2,SUPV3L1_K562,TAF15_HepG2,TAF15_K562,TARDBP_K562,TBRG4_HepG2,TBRG4_K562,TIA1_HepG2,TIA1_K562,TIAL1_HepG2,TRA2A_HepG2,TRA2A_K562,TROVE2_HepG2,TROVE2_K562,U2AF1_HepG2,U2AF1_K562,U2AF2_HepG2,U2AF2_K562,UCHL5_HepG2,UCHL5_K562,UPF1_HepG2,UPF1_K562,UTP18_HepG2,UTP18_K562,UTP3_K562,WDR3_K562,WDR43_HepG2,WDR43_K562,WRN_K562,XPO5_HepG2,XRCC6_HepG2,XRCC6_K562,XRN2_HepG2,XRN2_K562,YBX3_HepG2,YBX3_K562,YWHAG_K562,ZC3H11A_HepG2,ZC3H11A_K562,ZC3H8_K562,ZNF622_K562,ZNF800_HepG2,ZNF800_K562,ZRANB2_K562
AARS_K562,0.9999999999999999,0.9661510866459243,0.7398992725847032,0.6712089412931526,0.8942043487097926,0.9589472603164422,0.9214844381269657,0.8408249737123725,0.8977240930577621,0.880268401645759,0.8981450226428714,0.8813467836784684,0.8972450445998613,0.76679358013523,0.8395099195650847,0.9129067475749326,0.8957042354232851,0.9522749431346674,0.9382487549836762,0.9346569481034869,0.8733354954733492,0.9517430675039371,0.8993163012312284,0.9156848462228845,0.9214733503226855,0.8500282172903052,0.9263936297603699,0.8399534636058419,0.9449950906971025,0.9016673042918605,0.9189690831198456,0.8665731823808499,0.85662615292576,0.8385195249766068,0.9575746881471948,0.7703131286999391,0.8676317311979821,0.9674626227315772,0.9012298386795055,0.6320406197010903,0.9540953770143119,0.7957067010682555,0.9311483929980663,0.5467960513735334,0.8384792312140442,0.8586140547510391,0.9308525049090646,0.915771049495471,0.9083936128116191,0.8578915432446285,0.8461468114569006,0.8568189833848067,0.8741403917533936,0.7684030103375091,0.9524672416929034,0.8937373953833059,0.9433334866055074,0.9399523300019369,0.758403048077068,0.9218817375570051,0.8757323429205349,0.8678457459102027,0.8027990707746275,0.9071258344836568,0.6478822304797077,0.7744006305160239,0.9372278523832007,0.8508297041870932,0.94872757520368,0.1683571550801506,0.8990963820186324,0.922254679264625,0.9143739186342755,0.9162196563180772,0.5253977807018742,0.9394702193795551,0.9324483490650407,0.1990310526855119,-0.019949179144535492,0.9590551150660496,0.8892246272624458,0.9215061456420957,0.9518133058458806,0.8922437651782966,0.8855975810414126,0.9137662278242705,0.897221268279983,0.9289270293544678,0.9279273314010021,0.8253641410217668,0.9637373366678709,0.9029602917949545,0.9122509509576366,0.8125926604541954,0.8768976315484013,0.9163279189237624,0.8363552845684664,0.8881633430578484,0.9176620314311346,0.8650477738051932,0.9292795225182807,0.9682424560291321,0.8224433769697492,-0.24972633217094506,0.9280371210967209,0.9151232069934899,0.8774130140364288,0.8801835292674708,0.8875196068384192,0.9451166289661078,0.8744734144886415,0.8670654796525193,-0.1284107295547403,0.9454354815531274,0.8099259698060534,0.9646930583171904,0.9097867223492865,0.8922630657990837,0.9313492757190965,0.9845375697009966,0.9248507168291679,0.906063754645008,-0.2507341558555151,0.8673371382811264,0.8606271218662578,0.8939291767447072,0.8931353113295383,0.910504466302943,0.8800879901674623,0.9607790789269359,0.6866804481633919,0.9236441866615203,0.94397428720947,0.8100832726787417,0.8843936637800052,0.9058602139013957,0.9837433425320098,0.894795862273783,0.8235945203237175,0.9264406018790381,0.8746710705101531,0.8328093500785333,0.9143161618884452,0.8849773632832422,0.8707828287413245,0.8427477923787126,0.8792470345662105,0.9706494158391911,0.8439679144427618,0.8543774268906911,0.9197412581480229,0.9516008171100301,0.8908101787117775,0.883199308748842,0.8745996357978107,0.8760671130280313,0.9189387044184502,0.9511677935880776,0.9619116036979067,0.8958153996472054,0.8739875079038834,0.9424803938142466,0.8719449548170121,0.07811012953700255,0.9644221853155461,0.931348069690354,0.8464722526679228,0.3085698151472759,-0.2722621748968532,0.7838628908827386,0.8443834769093764,0.8936026093170943,0.8137700241898118,0.7818008302588787,0.9102709462240729,0.854814881360119,0.896695967643388,0.8759202852161381,0.9290566353963052,0.8969982007289345,0.915259625623537,0.9433394414121898,0.9447035859217137,0.8947151813087472,0.91927998119787,0.9468455074322839,0.8744375958711023,0.9872684552948578,0.9453048793488402,0.8958034742983969,0.906373944924195,0.950265129724812,0.9700985311996392,0.9224354400426158,0.9047545117442402,-0.06716652283585055,0.8959229862172806,0.9034928151227636,0.8794622905050828,0.9446820081940903,0.8727828593811187,0.9185931917121724,0.893375780906619,0.9259129765693298,0.9358285584462028,0.885464106639117,0.9220146723540541,0.945914390990006,0.8894881873922854,0.9265886658753173,0.8786012440390382,0.9466509338275914,0.8260570603573513,0.29201830770742687,-0.2624544913778604,0.8833821684516746,0.8741157916350226,0.9175972058504575,0.9505709006230775,0.9336511932788528,0.7795117949168415,0.8762163186787476,0.8839413598668706
AATF_K562,0.9661510866459242,1.0,0.7851162557810875,0.7317828954422737,0.9227294070746915,0.9732239443386499,0.9325692853403884,0.8901873772608103,0.8948250521918247,0.8945852868625683,0.9236774340960371,0.9239444704308063,0.9439963471419748,0.8178785513099314,0.9118558453232697,0.9390203193920516,0.9425680879514279,0.9724096457425445,0.9637383467291118,0.9495920159477602,0.9319484164964538,0.931474026226496,0.9469248187914022,0.9538889661542367,0.9335107457787787,0.9187180946455908,0.9386204567916921,0.8879346380322445,0.9640340813436487,0.9215545726704774,0.922289709715392,0.8856308461635064,0.9102348633285849,0.9082965041770197,0.9666325725204361,0.8389041814181413,0.9014670035534152,0.9772687681867325,0.9499326501679334,0.6975781233034589,0.9748903946573623,0.8518517936445926,0.9494685698977929,0.6379027232042431,0.9100332841376303,0.8814389580557225,0.943899969255034,0.9425634441823048,0.9121082263307118,0.9154793259738059,0.9155808753130413,0.9068380811041706,0.9010633086208693,0.8238372609949218,0.9632480214260092,0.9226027032517974,0.9396208801387024,0.9677721048175452,0.7845202528870832,0.9537212506985168,0.8999647150414056,0.9051523078606899,0.8703873857876843,0.9282049250162898,0.6599832119164425,0.8216853600551396,0.9628915658804281,0.9007921897958372,0.9549875032976903,0.253518749494198,0.9138624423014231,0.9554252531783828,0.9520922674509891,0.9364764121985121,0.5587434435303951,0.97050589227983,0.9545824804163446,0.24665314369316718,-0.03358251248169068,0.9788822995093003,0.9237336201201414,0.9579874434573473,0.9704798433863875,0.9436170866882129,0.9410351756561826,0.9493429377148745,0.9275403493662484,0.9594068276066668,0.9458953458758721,0.8806834928398071,0.9808351480775979,0.9133384671331896,0.9246014894033351,0.8465672733407527,0.9261223360645362,0.9338255329111023,0.8996229370811859,0.9277239264919329,0.9460587950969462,0.876972146628254,0.9637486171006803,0.9790124974197829,0.8739671466671725,-0.2841477792131844,0.9407163490806535,0.9679536421001587,0.9275678709583366,0.9266803750013571,0.9289635770666922,0.9402827939317547,0.8866501637468732,0.9064352916872231,-0.1557074389611423,0.9610009957420775,0.8750531572991922,0.9672134890934287,0.9469545477614478,0.937057323592535,0.9512979326537572,0.9745128143688601,0.9425338882623312,0.9463845901313012,-0.24924060519383454,0.8825661349023857,0.9086385480745346,0.9373683918221855,0.9184124220914228,0.9450399009475479,0.9227135808395772,0.9655015544265894,0.7550929431866764,0.9483048479667581,0.9588584670359298,0.8508648177972901,0.9244128556723822,0.9322901231921787,0.9617068480116557,0.929067635004285,0.8742996253022258,0.9436510985379769,0.9310684061114954,0.8887288628469239,0.9212216941497526,0.9161747397547966,0.8962346470485549,0.8889356811112301,0.9208673543044842,0.9686080358345894,0.8869964513663388,0.8917749192343878,0.949314605882906,0.9578539526499499,0.9061525468328516,0.9327460891608338,0.9011843131800205,0.9024992742165698,0.9406719738978417,0.9647928913735425,0.982214994672343,0.9356534189994571,0.9298121905662585,0.9518922812164802,0.9034366143291167,0.10774403567570862,0.9850325791804615,0.9496191571634672,0.9007601324276922,0.3776755899763882,-0.3216536919428375,0.8673049977502459,0.8916236456887577,0.9142296427753897,0.8731456233759339,0.7547763237052362,0.9382469345321989,0.876778943377967,0.9215922484452994,0.910750377718133,0.9664078772143413,0.9398781699348902,0.9541521314574997,0.9755912388098587,0.9578100608287551,0.9381406291411278,0.9488757306433747,0.9529484778169449,0.8904894304664739,0.9654909415212549,0.9639854515045354,0.9330714635952726,0.9418347683889311,0.9803987834005008,0.9455161596251164,0.92711776722443,0.9247956354154806,-0.058777222744870426,0.942946757661419,0.9405219607958593,0.9043770320352141,0.9573558375478924,0.915943670083453,0.9235216882774101,0.9401408423171411,0.9328959000593693,0.9281842805624126,0.9307552563289886,0.9475536319528842,0.9680925164897981,0.927881169958203,0.9533586500110083,0.9192290387245957,0.9554103779649439,0.8976483256194102,0.28061999995790265,-0.2734183046988646,0.9155085432449255,0.9057062965758453,0.899745934974638,0.9534409996069063,0.9402673224927035,0.8134446211327035,0.9316173077424714,0.9091059091761838
ABCF1_K562,0.7398992725847032,0.7851162557810876,0.9999999999999999,0.7876729269367079,0.8917963369425367,0.8197829082125614,0.8420397706465035,0.9529106130343279,0.8548012383746386,0.8925738898795192,0.8441708506521809,0.8951570854021192,0.8494052271638248,0.9558889822154829,0.8816273315638671,0.9030192381761207,0.8900355836565558,0.8675105191794643,0.8540669455300958,0.7718646179283201,0.8754327679667341,0.7950505592476252,0.8887678490963963,0.8604032903601554,0.9001758214895484,0.8215428538498523,0.9136545786585878,0.9547211764824115,0.8028788834251697,0.7177933853002957,0.7484561359569359,0.9515188787562446,0.934292784253815,0.8774808067241672,0.8237720517244599,0.9175148121189937,0.959842672280315,0.7644765342729338,0.702104097814448,0.922483494532978,0.816397806154382,0.9133112911279022,0.872727758759895,0.879231417599116,0.9053851196721081,0.9561812182024492,0.8343872734303197,0.7379814407845824,0.9109479342695471,0.907079201891894,0.7733520390654871,0.9049008632745279,0.9153740177785984,0.905151280360499,0.828369872011239,0.8989882593592493,0.8492110031970097,0.7846232732766284,0.9744449263536479,0.7297339166935211,0.9326970770320223,0.952295413249353,0.9484103894046467,0.8589309086538437,0.6667467239464889,0.9524860144485936,0.8845951431907022,0.9346489862757322,0.8048117031872604,0.49934968412408254,0.875199854663018,0.7914995252412759,0.8567497476157365,0.8802589573556907,0.6497411772915378,0.7679827808954565,0.7298221644718587,0.07638982268722617,-0.19407888031407058,0.7864506949099636,0.8080161535995236,0.8431973660903962,0.7796056347500001,0.8830042445255991,0.8650549932432495,0.7059882620820789,0.8715857299910512,0.8298092717938286,0.7906742289280198,0.8875517017476552,0.7318800565649581,0.8517145024554686,0.8130161459226454,0.9500286025062941,0.8349959475978388,0.9112190213730257,0.8045146008934034,0.8234347163300896,0.8491356478024356,0.9509272922799499,0.8572117441580779,0.7788406563968746,0.7503397253727161,-0.24346085729328504,0.836160916981171,0.8343542514712068,0.8692995421213823,0.8860908311982546,0.9124902408571766,0.8101994107133276,0.9473796262058317,0.8876297821398969,-0.009201261104596587,0.8793571930664339,0.8686303598790649,0.8060050590706087,0.8972715904958547,0.8594008896344629,0.8199585049847053,0.7143361789589301,0.896307178592347,0.8971102461846936,-0.131721539863177,0.9501780944025257,0.8407290177088088,0.8543279202788945,0.9206731052229545,0.842437319365718,0.9214566057729976,0.7679679758215895,0.8736714794899431,0.8991398659248965,0.8399485824878665,0.8918570907756449,0.8590217214330037,0.7058501972483899,0.6889630747449786,0.883202315436046,0.7085741109116582,0.8393734598227337,0.7763452585337773,0.9404412819252234,0.9094731834273762,0.868398778817792,0.7975956021653681,0.8764465547282666,0.8552548522196962,0.8441453390007634,0.9230228228891016,0.9320434871277965,0.8979314023340317,0.8524669267619621,0.6041024235222071,0.8628936025781572,0.9287204819037206,0.9250255333742495,0.7013200076869164,0.833507664423618,0.764522714438822,0.8892618838709951,0.8140426983559522,0.7915142495517268,0.8081273196817422,0.010123793949654625,0.8086708758658206,0.8889077646509725,0.7649779905929053,0.549364880352306,-0.2750595377685896,0.8117625010054377,0.9487306521109041,0.9490565841524886,0.935149844212279,0.5347974472653689,0.8802726735338134,0.7620191156839837,0.75454909514604,0.9401173546884023,0.8500866799005113,0.873018293402852,0.8446649022307183,0.7772123319085589,0.7383147135899121,0.7727026059000262,0.8338281641916608,0.7652261174192911,0.9372745783541961,0.721643867603044,0.8088412840552728,0.8418515682308192,0.8547686805437704,0.7789971350941088,0.7994740234528985,0.8313453111698864,0.9309531805401641,-0.0258661682464844,0.9117356427600714,0.8921083819135839,0.8836644030986661,0.8530377939209001,0.8473261560263866,0.9007236165996242,0.9071433837985432,0.8949417526447742,0.8945449904019468,0.7789775293111232,0.8443403308765711,0.8655569929595145,0.896289715253346,0.8544030251556685,0.7982808269790661,0.7844325560474233,0.9128936562350043,0.17591925189248203,-0.24628729077953454,0.9054138498894814,0.9056372447036833,0.8238365712138627,0.7090933749150089,0.8253158799541604,0.972806145567564,0.8606234929065177,0.8972056912961507
AGGF1_HepG2,0.6712089412931526,0.7317828954422737,0.7876729269367079,0.9999999999999999,0.7951672448724618,0.6811788329959754,0.8693607793368883,0.829707397119679,0.868887887710339,0.9153529534403712,0.890712385378253,0.8666804457539576,0.8686548235347699,0.8070323110376512,0.8772636504465089,0.7416007349713407,0.7968475592248845,0.7720832286731234,0.7992685702053872,0.8334692485649161,0.8795550861038685,0.7861022219069104,0.8599951430054149,0.8289877527492829,0.8512214144298365,0.8261977743834777,0.7676529550727023,0.8294307827157771,0.7764510919547043,0.7971362014363393,0.7833994742677425,0.8383684530124702,0.8283363854633687,0.9076142852325203,0.7735727157116801,0.8876300642942918,0.7970509649710508,0.762693101303272,0.7217716585666176,0.8190107609412012,0.7859200576366377,0.9170587191487396,0.8198351758494713,0.7254402503463143,0.7800179346682637,0.791950182736439,0.8513768880456387,0.8251941613148849,0.7561161902063052,0.7498989518892548,0.8172054720411043,0.8968736818982725,0.8296194318747787,0.946546607002784,0.7665498582267095,0.7495454737842676,0.7106252950371943,0.8254958523203383,0.7286305704619266,0.7852579194926669,0.8014238351622667,0.7826297154710374,0.8217667930052718,0.8491709117811316,0.3187881648700631,0.8290124875709741,0.7290726446843551,0.8878626702361836,0.707411965628149,0.20186657939048763,0.869030122536439,0.857569875051262,0.8453006300558628,0.8444669967621874,0.7118568283786036,0.8056966406092175,0.7287314275965507,0.0803140089074112,0.035098962888451636,0.7702995546335831,0.8905552714990428,0.6788783984484292,0.8090137817656194,0.8548112721601228,0.7562933762612558,0.7256849754448879,0.8696286163509472,0.8583631156823881,0.850854836078778,0.927310033155344,0.7441248718802875,0.61247598257306,0.8407650983956815,0.8283122055359448,0.8748759894472169,0.8050815889022211,0.8467006623069622,0.8095373343456278,0.833964203781764,0.768749604198045,0.7928397691858495,0.7062569433842115,0.554149485771835,-0.2807743717382708,0.8154939810963431,0.8076408016339303,0.8741604034514583,0.7388680740864334,0.8792851903780586,0.6002916195879107,0.7673702889749102,0.9089901150593133,-0.21607253538628046,0.7681014661241594,0.8919710107618549,0.7792479741850841,0.8504742794660951,0.7645424094173573,0.6819428303103264,0.684294434580936,0.7510077364037497,0.7577962836424962,-0.3488673852273906,0.7519040439420784,0.8791509481408796,0.8888852113813911,0.7257165548952971,0.7397624698151889,0.7799604267384781,0.7474483667207636,0.897493605381019,0.7930337638700002,0.8011364348286717,0.9337212803501579,0.8735996358539558,0.8414774709270111,0.6773276787205246,0.8316845845116629,0.9057939960251163,0.7319988785233205,0.8394943566482562,0.8306957205231272,0.812901428865483,0.8417712091365149,0.9061937014217262,0.9337720084301362,0.8616224039446903,0.7663410384860698,0.8630060529627129,0.7086217263636744,0.8219508715150633,0.799043604719286,0.7098429060163678,0.8352288169030235,0.8484068939329152,0.6831328037021399,0.8050280138485801,0.7940530163958301,0.7385874619005979,0.8150569604575187,0.8676486663200363,0.8170916978744075,0.9172174632534312,0.306529284382797,0.7253773826205621,0.8085306700630049,0.8640302343668801,0.401526474487504,-0.34969107006169814,0.5736568885545603,0.8368477992472974,0.7989756059266143,0.7459504102576242,0.7467112600804635,0.8731526233396177,0.9204298596197691,0.7979269583442397,0.8253022291226584,0.7272288114454108,0.8523961361199452,0.7635752719378675,0.809789577207454,0.7864777648246392,0.8356396969806322,0.8091075456157523,0.6335645023253823,0.7923796549405107,0.6610953421105987,0.791921690992903,0.8772794925865856,0.679360999314192,0.7461935364045371,0.6657510518120218,0.8265003557620478,0.7987220065285455,-0.1656897156720109,0.7645557452382652,0.7578394042253183,0.905664157607832,0.7287725834406498,0.9149583712325051,0.7707387714107663,0.7533602440402684,0.7893878028942378,0.7843440055508001,0.8084581574156028,0.8472617778180463,0.7846450716566002,0.8530094144704348,0.7672780311979674,0.7911180566382325,0.8347080353993311,0.8019791921102715,0.3507922059285995,-0.2447942671250259,0.8868705449812256,0.8541798338612596,0.5892013743881042,0.7242659740229245,0.8448227413386737,0.8466115986906169,0.86565225693519,0.8941749738052577
AGGF1_K562,0.8942043487097927,0.9227294070746915,0.8917963369425366,0.7951672448724618,1.0,0.9356244700112369,0.9449756033053774,0.9701728348391466,0.9244134001043061,0.9327520744333115,0.926123997176423,0.9687624723824184,0.9609848867735682,0.946622599434012,0.9542597526572131,0.9728925532570712,0.9840676232909897,0.9722896577153399,0.9798961557736362,0.9158613801435997,0.9626791293548688,0.9088674737614035,0.9719841121131357,0.9804351145289094,0.9596775126896073,0.9451344629827506,0.9754089611387933,0.9602229732962352,0.9527848230503316,0.8688388086093711,0.8957291050817059,0.9556699415329022,0.981814026801393,0.9465620558370185,0.9718469801025067,0.9467199622486874,0.9675468154391755,0.9244863196561209,0.8938703436016268,0.8773915297511572,0.9519998200902919,0.9459993368347414,0.9759383691308334,0.8097187047348979,0.9479569187074588,0.9506360462172987,0.9516812864519197,0.9181521608821964,0.9455810932297396,0.9699402399525408,0.9223841197841902,0.9675350973157039,0.965963300211998,0.9066161205974382,0.9618948496427526,0.9528346163775407,0.931332120256058,0.9385373558289055,0.9143933345421746,0.9198789157316968,0.9771165217790392,0.9607833807334639,0.9630353182631328,0.9487006347972642,0.6024005560756545,0.95606143855694,0.9590998259209977,0.9678914668685306,0.9560061016370168,0.356548583124887,0.943302154702019,0.9423684071475162,0.9744288654321518,0.9673355304341142,0.671167798834548,0.9245221787987626,0.9027749599792225,0.23086985681031943,-0.057965132911811476,0.9322698865483159,0.9302126980550277,0.9466842608436722,0.9284564467230559,0.9761405693654923,0.9574470925832063,0.8950005916198887,0.9671890380018264,0.9511577614298412,0.9324744670465623,0.9440708305667062,0.9056192419362524,0.8690454204249243,0.9282511429352646,0.9508337371671164,0.9400199530049936,0.9671507672736646,0.9307446793487829,0.9625781212469838,0.9646610398954752,0.9708060058893574,0.9824092925698422,0.9282386867356259,0.8222448730214672,-0.3005859517367619,0.9522599266500216,0.9634767983953442,0.9705445482852284,0.9611600916181096,0.9668247528092966,0.8881030122469925,0.9633600059851305,0.939627737903321,-0.17947449611904012,0.9806601773678415,0.9569544812277606,0.9380943175389043,0.9631915205235094,0.970722422463835,0.9599920419427744,0.9023774590840956,0.9563988086465285,0.9725825771007113,-0.2798246923553091,0.9417964139065467,0.9460613832682515,0.9511586464642895,0.9479761898109547,0.9591536641912053,0.9796988819256925,0.9397139590024489,0.8923829519832457,0.9749132773080027,0.972500924886569,0.9235751996461495,0.9608886066405068,0.8677809302870503,0.864605037541056,0.9784919391524727,0.8482166287976689,0.9563219387267416,0.9339244337114815,0.9636649071731104,0.9651988291548639,0.9421505315809575,0.911236714352623,0.937205859413743,0.9462469420706844,0.94402838108802,0.971710009146981,0.9506250233286787,0.9730313889194809,0.965781256505517,0.827009960069217,0.9622669941685483,0.974846971799376,0.9578415371130052,0.8810940565498794,0.9661694118325276,0.9315415179553707,0.9797077016012153,0.9405277116712192,0.9444951089002531,0.9104989270860406,0.07866537743841157,0.922425085937552,0.9788172920868552,0.8944094737870276,0.46969890239783735,-0.36303391476217917,0.8719801063913041,0.9695422632952297,0.9669191888205307,0.9520517830193761,0.6911200242721486,0.9616209390654745,0.8552381516454978,0.9211023323053041,0.9643361382316814,0.9655286897327966,0.9740638575683536,0.9681278998124688,0.935440064541866,0.897806953094942,0.9232529338036514,0.9644743971421085,0.9131968976799416,0.9686647367054168,0.8772332417239515,0.954022424126244,0.9477370882411145,0.9603242172236951,0.9411799863524227,0.908958702311652,0.9579196437980155,0.9701094675926657,-0.09738287627745364,0.9380124404432092,0.9764302374264435,0.9517279796191133,0.9548143719880741,0.948992367633713,0.9693002625080976,0.9553099237094813,0.9659999720420228,0.9542652942270022,0.9311923108259339,0.9595430577665852,0.9708834537249323,0.97739190172677,0.9592390868958035,0.960357623784862,0.9216821968826922,0.9610578366118598,0.26012050599518727,-0.29002268140600834,0.9538582842913883,0.9475705968205841,0.8881967632569591,0.907955799032983,0.9272390993609089,0.9313055369362735,0.9556372792145982,0.9580968426446063
