sequence_index,pearson_r_baseline,pearson_r_standard,pearson_r_qlayer
1214,0.2348017692565918,0.28074634075164795,0.48223763704299927
1215,0.14939762651920319,0.2361651211977005,0.3738311529159546
1216,0.23689839243888855,0.23460038006305695,0.3586272597312927
1217,0.17544199526309967,0.27023521065711975,0.48652705550193787
1218,0.10800664126873016,0.12207435816526413,0.1572825163602829
1219,0.21613755822181702,0.383937805891037,0.3545060157775879
1220,0.19934090971946716,0.2833439111709595,0.45068761706352234
1221,0.15626831352710724,0.21267825365066528,0.24240578711032867
1222,0.1571195125579834,0.2618466019630432,0.484935462474823
1223,0.19509808719158173,0.2578596770763397,0.2096661627292633
1224,0.36716967821121216,0.4723857343196869,0.6548619866371155
1225,0.09312853962182999,0.14648635685443878,0.1397981345653534
1226,0.14262573421001434,0.1716512143611908,0.26743459701538086
1227,0.09781251102685928,0.13311533629894257,0.20927730202674866
1228,0.25404709577560425,0.2896095812320709,0.42907896637916565
1229,0.11649467051029205,0.21507079899311066,0.3533589243888855
1230,0.12290434539318085,0.18388596177101135,0.24687959253787994
1231,0.12483930587768555,0.3607722222805023,0.4157036244869232
1232,0.31240978837013245,0.4589991569519043,0.6595692038536072
1233,0.2524684965610504,0.37999793887138367,0.6142055988311768
1234,0.18312160670757294,0.20627836883068085,0.36726513504981995
1235,0.14795507490634918,0.1615360975265503,0.23569971323013306
1236,0.20872507989406586,0.27224019169807434,0.3558718264102936
1237,0.23925118148326874,0.31622663140296936,0.5684382915496826
1238,0.17594651877880096,0.21514350175857544,0.3902284502983093
1239,0.28079596161842346,0.3885069787502289,0.6389549374580383
1240,0.10944031178951263,0.116703562438488,0.1812889128923416
1241,0.2652735710144043,0.2943960428237915,0.4253613352775574
1242,0.3170737326145172,0.432573527097702,0.6982126832008362
1243,0.32932257652282715,0.4357315003871918,0.670091450214386
1244,0.11778778582811356,0.20125983655452728,0.1261473447084427
1245,0.09585858136415482,0.25651150941848755,0.40451544523239136
1246,0.154806450009346,0.21511729061603546,0.37102484703063965
1247,0.10987069457769394,0.15547916293144226,0.18593381345272064
1248,0.16364023089408875,0.22384731471538544,0.25332653522491455
1249,0.14510728418827057,0.1566373109817505,0.20802122354507446
1250,0.06960193812847137,0.13729162514209747,0.1280403584241867
1251,0.2185937613248825,0.3254894018173218,0.4688051640987396
1252,0.19987687468528748,0.299932062625885,0.4891326427459717
1253,0.13967189192771912,0.2267499566078186,0.38701266050338745
1254,0.21987903118133545,0.3334590196609497,0.5255987048149109
1255,0.15478990972042084,0.16809143126010895,0.1741429716348648
1256,0.2975316047668457,0.3504049777984619,0.5605775713920593
1257,0.1909896582365036,0.3295294940471649,0.4046531915664673
1258,0.30286192893981934,0.4207455813884735,0.5920026898384094
1259,0.11851802468299866,0.18424488604068756,0.3963773548603058
1260,0.17511048913002014,0.1657685786485672,0.22461169958114624
1261,0.1541406512260437,0.21175618469715118,0.44486939907073975
1262,0.19762594997882843,0.20646849274635315,0.37065717577934265
1263,0.26366323232650757,0.32005059719085693,0.48985394835472107
1264,0.04923355206847191,0.030109362676739693,0.050399914383888245
1265,0.20667147636413574,0.3229748606681824,0.5128060579299927
1266,0.23075824975967407,0.28820306062698364,0.4030071496963501
1267,0.33494633436203003,0.3396616578102112,0.5562378168106079
1268,0.09560699015855789,0.16656075417995453,0.13766634464263916
1269,0.1441863477230072,0.17187759280204773,0.2882416844367981
1270,0.2529832720756531,0.3022250533103943,0.4680922329425812
1271,0.33875560760498047,0.41861146688461304,0.5301598310470581
1272,0.17875367403030396,0.294873982667923,0.4471217095851898
1273,0.16182845830917358,0.252264142036438,0.3994787633419037
1274,0.14212384819984436,0.2032862901687622,0.4386310577392578
1275,0.14108368754386902,0.23730063438415527,0.5598918199539185
1276,0.2587418854236603,0.395158588886261,0.6142529845237732
1277,0.24862968921661377,0.32070258259773254,0.49609440565109253
1278,0.08446624875068665,0.24865217506885529,0.2888893187046051
1279,0.1682516485452652,0.3781808316707611,0.6942599415779114
1280,0.1497727930545807,0.3222064673900604,0.6472078561782837
1281,0.21842585504055023,0.2897774875164032,0.5034254789352417
1282,0.2308935970067978,0.3879743814468384,0.5484856367111206
1283,0.13846507668495178,0.15227457880973816,0.14121045172214508
1284,0.19682486355304718,0.20225797593593597,0.30930450558662415
1285,0.1868945211172104,0.22851057350635529,0.3178495168685913
1286,0.2893207371234894,0.34403735399246216,0.5117660760879517
1287,0.053651899099349976,-0.07014250010251999,-0.09804176539182663
1288,0.10175877809524536,0.19166839122772217,0.25121596455574036
1289,0.2809697091579437,0.44604018330574036,0.6719026565551758
1290,0.2871387004852295,0.3099513351917267,0.4573401212692261
1291,0.1254849135875702,0.3292763829231262,0.47037434577941895
1292,0.2329321950674057,0.2963983416557312,0.3519226312637329
1293,0.11895061284303665,0.21140073239803314,0.24792540073394775
1294,0.3216207027435303,0.32394397258758545,0.40022459626197815
1295,0.1089109554886818,0.06994275003671646,0.10149075835943222
1296,0.2997935712337494,0.3882058560848236,0.560857355594635
1297,0.1016937717795372,0.18079477548599243,0.25244924426078796
1298,0.12584958970546722,0.19822810590267181,0.34358328580856323
1299,0.13018740713596344,0.2589634656906128,0.4282377064228058
1300,0.2885834872722626,0.4911462664604187,0.6756913065910339
1301,0.14801746606826782,0.20268133282661438,0.3468283712863922
1302,0.2708789110183716,0.3873087167739868,0.6263589859008789
1303,0.08971225470304489,0.19246990978717804,0.5001718997955322
1304,0.19937019050121307,0.23246468603610992,0.4424635171890259
1305,0.15755361318588257,0.2274193912744522,0.2304104119539261
1306,0.0968775600194931,0.13442301750183105,0.134823739528656
1307,0.15832361578941345,0.20830018818378448,0.38293153047561646
1308,0.13628090918064117,0.26551079750061035,0.43370285630226135
1309,0.22707079350948334,0.2777222692966461,0.40284308791160583
1310,0.18592005968093872,0.19699251651763916,0.3494756817817688
1311,0.29088470339775085,0.3928515911102295,0.6533655524253845
1312,0.2853057384490967,0.4015014171600342,0.5507387518882751
1313,0.28808143734931946,0.41781073808670044,0.6201710104942322
1314,0.13064716756343842,0.3118883967399597,0.5823680758476257
1315,0.14500848948955536,0.150487020611763,0.2517334222793579
1316,0.037149857729673386,0.05624234303832054,0.37999191880226135
1317,0.1455826610326767,0.28580740094184875,0.37528812885284424
1318,0.11029498279094696,0.28951671719551086,0.5099523067474365
1319,0.09419236332178116,0.31412243843078613,0.5095353722572327
1320,0.19955496490001678,0.2914496660232544,0.4195362329483032
1321,0.08044981956481934,0.15321335196495056,0.236078679561615
1322,0.14835591614246368,0.25501710176467896,0.5229122042655945
1323,0.06286526471376419,0.07961659133434296,0.13313496112823486
1324,0.1517084836959839,0.13819822669029236,0.2163233757019043
1325,0.10102353245019913,0.15650229156017303,0.20564666390419006
1326,0.22203627228736877,0.29546689987182617,0.34004443883895874
1327,0.1590447574853897,0.2716229259967804,0.505362331867218
1328,0.2810724079608917,0.2592415511608124,0.4157950282096863
1329,0.14502744376659393,0.14916113018989563,0.18408215045928955
1330,0.18668144941329956,0.273314893245697,0.339260995388031
1331,0.18351973593235016,0.2729176878929138,0.31871047616004944
1332,0.10316957533359528,0.15549345314502716,0.22915078699588776
1333,0.13544049859046936,0.17319630086421967,0.40334558486938477
1334,0.23792624473571777,0.25756949186325073,0.5032026767730713
1335,0.0738561674952507,0.17112743854522705,0.23224487900733948
1336,0.20478777587413788,0.23387335240840912,0.4400724172592163
1337,0.09665877372026443,0.20847807824611664,0.38329076766967773
1338,0.10531286895275116,0.13561119139194489,0.20616956055164337
1339,0.19508270919322968,0.21988797187805176,0.39800286293029785
1340,0.12980972230434418,0.188156396150589,0.33397215604782104
1341,0.18228599429130554,0.2296227067708969,0.33812451362609863
1342,0.2724939286708832,0.31528541445732117,0.3597007393836975
1343,0.32833921909332275,0.45954272150993347,0.7661972641944885
1344,0.16534334421157837,0.19563397765159607,0.031536541879177094
1345,0.32122567296028137,0.40248823165893555,0.5920574069023132
1346,0.09847040474414825,0.23159758746623993,0.3219190239906311
1347,0.24837784469127655,0.3162399232387543,0.4651191532611847
1348,0.22283555567264557,0.2751254141330719,0.48199960589408875
1349,0.25835323333740234,0.37712180614471436,0.5652713179588318
1350,0.09680411964654922,0.250874787569046,0.3955611288547516
1351,0.21459290385246277,0.24571295082569122,0.41564661264419556
1352,0.1881563812494278,0.21731945872306824,0.3934270441532135
1353,0.2556648552417755,0.3111019432544708,0.4685358703136444
1354,0.14968222379684448,0.22564761340618134,0.41102054715156555
1355,0.13615302741527557,0.1975427269935608,0.443957656621933
1356,0.16343051195144653,0.19287778437137604,0.39090803265571594
1357,0.17168450355529785,0.20344285666942596,0.261404424905777
1358,0.12064259499311447,0.17454904317855835,0.13928461074829102
1359,0.18953633308410645,0.2591484487056732,0.3863299787044525
1360,0.2418452501296997,0.2993863523006439,0.39136412739753723
1361,0.4050404727458954,0.42678403854370117,0.7163630723953247
1362,0.14984066784381866,0.18964722752571106,0.3521161377429962
1363,0.2244001030921936,0.2095339149236679,0.31490764021873474
1364,0.23670239746570587,0.25080493092536926,0.5002817511558533
1365,0.25383201241493225,0.338067889213562,0.5848219990730286
1366,0.33662179112434387,0.4466002881526947,0.6108237504959106
1367,0.19670355319976807,0.2721928358078003,0.20269538462162018
1368,0.05733320489525795,0.14300677180290222,0.23825305700302124
1369,0.11192478984594345,0.16743220388889313,0.3446978032588959
1370,0.2059742957353592,0.22240914404392242,0.45218026638031006
1371,0.2640981674194336,0.3211641311645508,0.43848398327827454
1372,0.22933067381381989,0.302558034658432,0.43436411023139954
1373,0.16104356944561005,0.20937055349349976,0.3194071352481842
1374,0.015510588884353638,0.08795376121997833,0.1919582188129425
1375,0.14429277181625366,0.21772265434265137,0.3070392310619354
1376,0.20322436094284058,0.3790965974330902,0.5465249419212341
1377,0.12429811805486679,0.21703451871871948,0.2148156762123108
1378,0.06954874098300934,0.11304163932800293,0.1295975297689438
1379,0.25214701890945435,0.3274785578250885,0.44155436754226685
1380,0.08860974758863449,0.0314326137304306,0.0331830233335495
1381,0.11980172246694565,0.2671595811843872,0.36263248324394226
1382,0.18045072257518768,0.4106784462928772,0.6109415292739868
1383,0.0805240198969841,0.1794741451740265,0.12130270153284073
1384,0.2181512862443924,0.22121739387512207,0.43198731541633606
1385,0.11740558594465256,0.14466576278209686,0.37796369194984436
1386,0.07269372791051865,0.14655564725399017,0.3079147934913635
1387,0.09993183612823486,0.20518535375595093,0.5502991676330566
1388,0.13863570988178253,0.19309291243553162,0.42690491676330566
1389,0.05229185149073601,0.09360817074775696,0.21019247174263
1390,0.03424464911222458,0.07562139630317688,0.15380364656448364
1391,0.16229033470153809,0.1824280172586441,0.17538802325725555
1392,0.11317267268896103,0.17054879665374756,0.29361894726753235
1393,0.18589550256729126,0.2961694300174713,0.5636225938796997
1394,0.19278442859649658,0.24483028054237366,0.4318547248840332
1395,0.12988227605819702,0.24351917207241058,0.3754920959472656
1396,0.3916729986667633,0.44233086705207825,0.5950299501419067
1397,0.31559067964553833,0.37267306447029114,0.4723644554615021
1398,0.3773820996284485,0.5328615307807922,0.6893278956413269
1399,0.12960180640220642,0.17530909180641174,0.31421589851379395
1400,0.3102569878101349,0.5447232127189636,0.6056594848632812
1401,0.16955263912677765,0.24923823773860931,0.39180099964141846
1402,0.1748344898223877,0.14076176285743713,0.18238136172294617
1403,0.24532610177993774,0.3914506435394287,0.5003206133842468
1404,0.15475362539291382,0.1856190264225006,0.3059374690055847
1405,0.08177521824836731,0.14915649592876434,0.21870532631874084
1406,0.3262895941734314,0.4434060752391815,0.6497471928596497
1407,0.22578923404216766,0.4287679195404053,0.581038236618042
1408,0.12912465631961823,0.14830662310123444,0.29258978366851807
1409,0.10413509607315063,0.2592359185218811,0.438080370426178
1410,0.2510773539543152,0.28150761127471924,0.5180974006652832
1411,0.13425959646701813,0.18203717470169067,0.3888990581035614
1412,0.11486741155385971,0.3279015123844147,0.5447807908058167
1413,0.11532896757125854,0.15691477060317993,0.20606763660907745
1414,0.12385457754135132,0.16894976794719696,0.3361325263977051
1415,0.3019983768463135,0.45104092359542847,0.6278802752494812
1416,0.13492289185523987,0.3047376275062561,0.5512513518333435
1417,0.14492005109786987,0.16930323839187622,0.3209243416786194
1418,0.38465407490730286,0.5293884873390198,0.8383362293243408
1419,0.24287313222885132,0.3623219132423401,0.5149732232093811
1420,0.33861294388771057,0.48833784461021423,0.6967130899429321
1421,0.1760735958814621,0.2365533411502838,0.2990824580192566
1422,0.3003717362880707,0.459274560213089,0.6847217082977295
1423,0.17592504620552063,0.20215892791748047,0.3920931816101074
1424,0.13157670199871063,0.12365797162055969,0.1832549124956131
1425,0.23809140920639038,0.3344832956790924,0.5579351782798767
1426,0.26194527745246887,0.3506428897380829,0.41009408235549927
1427,0.21584412455558777,0.2767414450645447,0.478169322013855
1428,0.11792919039726257,0.09323727339506149,0.20049162209033966
1429,0.2322230339050293,0.4621404707431793,0.638335645198822
1430,0.12928076088428497,0.18321020901203156,0.2597261071205139
1431,0.35498538613319397,0.3735892176628113,0.432616651058197
1432,0.10590402036905289,0.16918988525867462,0.31023430824279785
1433,0.2422945201396942,0.2974001169204712,0.41572481393814087
1434,0.15473507344722748,0.24227729439735413,0.3155401051044464
1435,0.17805148661136627,0.24433647096157074,0.369015097618103
1436,0.29812338948249817,0.28048989176750183,0.37211257219314575
1437,0.12272230535745621,0.19679920375347137,0.3288281261920929
1438,0.10237196087837219,0.11744188517332077,-0.008136729709804058
1439,0.05154223367571831,0.061990607529878616,0.08168723434209824
1440,0.2638039290904999,0.3609756529331207,0.49144959449768066
1441,0.24164120852947235,0.21978861093521118,0.39243921637535095
1442,0.18396589159965515,0.19277796149253845,0.2739337384700775
1443,0.19435644149780273,0.21572616696357727,0.3388730585575104
1444,0.27663853764533997,0.3263618052005768,0.5250523686408997
1445,0.09363850206136703,0.14266040921211243,0.05675237625837326
1446,0.09117674827575684,0.20322953164577484,0.29383301734924316
1447,0.19970761239528656,0.29760822653770447,0.48932021856307983
1448,0.1505681723356247,0.2365821748971939,0.4588274657726288
1449,0.2061823457479477,0.3662891387939453,0.5472254157066345
1450,0.14048708975315094,0.17860287427902222,0.30703917145729065
1451,0.12505587935447693,0.19844871759414673,0.2615406811237335
1452,0.09617152065038681,0.12555137276649475,0.146856427192688
1453,0.12946723401546478,0.09702383726835251,0.170875683426857
1454,0.3216013014316559,0.36348044872283936,0.44044339656829834
1455,0.15700842440128326,0.18939584493637085,0.28447631001472473
1456,0.41425764560699463,0.41119301319122314,0.5775324106216431
1457,0.27446553111076355,0.39060157537460327,0.6966485977172852
1458,0.11771849542856216,0.16132603585720062,0.30169054865837097
1459,0.08549006283283234,0.15154297649860382,0.4194768965244293
1460,0.24895121157169342,0.3504082262516022,0.5736628770828247
1461,0.08260463178157806,0.2593584358692169,0.4031062424182892
1462,0.18671369552612305,0.16488631069660187,0.27979716658592224
1463,0.2038865089416504,0.2586824595928192,0.5278753042221069
1464,0.2008279412984848,0.27436143159866333,0.5104824304580688
1465,0.15939751267433167,0.20697224140167236,0.4305458068847656
1466,0.09421814978122711,0.17995305359363556,0.3867042362689972
1467,0.17886897921562195,0.24340428411960602,0.45991960167884827
1468,0.08094014972448349,0.10938553512096405,0.19075851142406464
1469,0.10465752333402634,0.23996774852275848,0.42424115538597107
1470,0.11242073029279709,0.21147261559963226,0.4370126724243164
1471,0.21990878880023956,0.2370264232158661,0.4006496071815491
1472,0.034425485879182816,0.09517506510019302,0.035280991345644
1473,0.22699332237243652,0.25017762184143066,0.4657187759876251
1474,0.17722050845623016,0.21646812558174133,0.3784646987915039
1475,0.11241331696510315,0.3024272620677948,0.5113427042961121
1476,0.13837552070617676,0.19620634615421295,0.27537283301353455
1477,0.26782551407814026,0.3080594837665558,0.555223822593689
1478,0.1369333416223526,0.18054620921611786,0.3464508354663849
1479,0.18120326101779938,0.35275328159332275,0.5154007077217102
1480,0.09577561169862747,0.1856505274772644,0.47065672278404236
1481,0.40332308411598206,0.4284742772579193,0.6189551949501038
1482,0.13625900447368622,0.3024236261844635,0.45788511633872986
1483,0.22674588859081268,0.20084331929683685,0.29582932591438293
1484,0.2900051474571228,0.3907507359981537,0.6355285048484802
1485,0.3309497535228729,0.3275100588798523,0.5279189348220825
1486,0.13866405189037323,0.1980835497379303,0.29476198554039
1487,0.1301034390926361,0.09256818890571594,0.22115661203861237
1488,0.15009188652038574,0.21768422424793243,0.4078177511692047
1489,0.11713000386953354,0.16384509205818176,0.3578678369522095
1490,0.31351402401924133,0.5098497867584229,0.7169614434242249
1491,0.1287633776664734,0.26918986439704895,0.4975370168685913
1492,0.13548827171325684,0.13898681104183197,0.23344984650611877
1493,0.25912603735923767,0.3205380439758301,0.41051796078681946
1494,0.2981342077255249,0.35996562242507935,0.5933714509010315
1495,0.0956336259841919,0.24133189022541046,0.4862695634365082
1496,0.10104187577962875,0.2726871371269226,0.5297319293022156
1497,0.23129042983055115,0.26555782556533813,0.36094021797180176
1498,0.09496676921844482,0.0995636060833931,0.1562904715538025
1499,0.07987295091152191,0.1394573301076889,0.38464412093162537
1500,0.20358462631702423,0.1975889503955841,0.30237746238708496
1501,0.2253934144973755,0.24253389239311218,0.3251786231994629
1502,0.32086601853370667,0.45219430327415466,0.6005425453186035
1503,0.12122728675603867,0.2920973598957062,0.4556693136692047
1504,0.10095111280679703,0.12865190207958221,0.18549953401088715
1505,0.15164391696453094,0.22849825024604797,0.364063560962677
1506,0.0645759180188179,0.16410882771015167,0.19620878994464874
1507,0.16730767488479614,0.25305941700935364,0.44513949751853943
1508,0.06309802085161209,0.18644846975803375,0.23162493109703064
1509,0.2157256305217743,0.23593004047870636,0.3314509391784668
1510,0.05887766554951668,0.16795065999031067,0.43044111132621765
1511,0.15192660689353943,0.23848029971122742,0.3391619622707367
1512,0.33230531215667725,0.3773185610771179,0.47260746359825134
1513,0.15787814557552338,0.18112295866012573,0.2929110527038574
1514,0.09941244125366211,0.2680167555809021,0.46026527881622314
1515,0.17340286076068878,0.19783157110214233,0.35180285573005676
1516,0.2033625841140747,0.3632313311100006,0.5418273210525513
1517,0.018673637881875038,0.01644265279173851,0.0031481699552387
1518,0.13654780387878418,0.16931721568107605,0.13193482160568237
1519,0.18608079850673676,0.22884175181388855,0.4632149934768677
1520,0.24779857695102692,0.46359702944755554,0.6217186450958252
1521,0.1776447296142578,0.2286878526210785,0.4088689982891083
1522,0.30985182523727417,0.504828155040741,0.6959570050239563
1523,0.1698651909828186,0.008400790393352509,0.038599152117967606
1524,0.22531390190124512,0.2775072157382965,0.3835689127445221
1525,0.17316216230392456,0.25518128275871277,0.4793480336666107
1526,0.1734025925397873,0.17871388792991638,0.13498863577842712
1527,0.2520153522491455,0.37288424372673035,0.5327253341674805
1528,0.11366754025220871,0.17500822246074677,0.39589983224868774
1529,0.07655464112758636,0.19421319663524628,0.27576765418052673
1530,0.1648399531841278,0.31702643632888794,0.2471526861190796
1531,0.12195760756731033,0.15169267356395721,0.3792478144168854
1532,0.147445410490036,0.2597324252128601,0.4321058690547943
1533,0.07691583782434464,0.11563380062580109,0.1713065505027771
1534,0.13513760268688202,0.09286119043827057,0.12322696298360825
1535,0.08071186393499374,0.19629298150539398,0.3441719710826874
1536,0.2632601857185364,0.3359375,0.347445011138916
1537,0.11317495256662369,0.1742626130580902,0.20581239461898804
1538,0.26785433292388916,0.2807545065879822,0.39852988719940186
1539,0.06288833916187286,0.06955327093601227,0.11625882238149643
1540,0.31235218048095703,0.4301222562789917,0.6705006957054138
1541,0.09416116774082184,0.17081278562545776,0.3170119822025299
1542,0.2297821193933487,0.20985640585422516,0.2920222580432892
1543,0.2868228554725647,0.2763409912586212,0.4613124132156372
1544,0.14387483894824982,0.2299838662147522,0.39283624291419983
1545,0.1923021376132965,0.2095182090997696,0.309417188167572
1546,0.15985365211963654,0.19382649660110474,0.2304188758134842
1547,0.0945555716753006,0.13075418770313263,0.30996912717819214
1548,0.08956298232078552,0.14874985814094543,0.24711570143699646
1549,0.16955754160881042,0.1882520616054535,0.21704775094985962
1550,0.27669113874435425,0.31080570816993713,0.48969024419784546
1551,0.17035971581935883,0.28127989172935486,0.4426141679286957
1552,0.14166326820850372,0.3028106093406677,0.42280739545822144
1553,0.2808569371700287,0.28621596097946167,0.5452312231063843
1554,0.20845888555049896,0.25574991106987,0.3889126777648926
1555,0.24019646644592285,0.2862578332424164,0.3600199818611145
1556,0.245615616440773,0.26808464527130127,0.4873265027999878
1557,0.27186843752861023,0.351182758808136,0.48240575194358826
1558,0.21727889776229858,0.3519851267337799,0.5328700542449951
1559,0.15873399376869202,0.17411452531814575,0.23205353319644928
1560,0.26538562774658203,0.3776118755340576,0.635288417339325
1561,0.18683257699012756,0.15924617648124695,0.20329239964485168
1562,0.32705116271972656,0.41155603528022766,0.6037368774414062
1563,0.13660645484924316,0.19032102823257446,0.3017430305480957
1564,0.11698128283023834,0.2504388689994812,0.4534337520599365
1565,0.14656689763069153,0.15984034538269043,0.29371294379234314
1566,0.08709504455327988,0.15778174996376038,0.25625404715538025
1567,0.2511141896247864,0.26727139949798584,0.4072111248970032
1568,0.2871716320514679,0.33181238174438477,0.42531049251556396
1569,0.10939350724220276,0.1446334272623062,0.35925018787384033
1570,0.31216734647750854,0.38895130157470703,0.6389189958572388
1571,0.20944145321846008,0.28335100412368774,0.4316549003124237
1572,0.13346455991268158,0.142555370926857,0.3544960916042328
1573,0.11049889773130417,0.11381170153617859,0.15211185812950134
1574,0.23766769468784332,0.25796788930892944,0.38182276487350464
1575,0.06987503170967102,0.1311061978340149,0.35309848189353943
1576,0.18170703947544098,0.1889558583498001,0.37815871834754944
1577,0.14140960574150085,0.19535990059375763,0.24676647782325745
