protein,AARS_K562,AATF_K562,ABCF1_K562,AGGF1_HepG2,AGGF1_K562,AKAP1_HepG2,AKAP1_K562,AKAP8L_K562,APOBEC3C_K562,AQR_HepG2,AQR_K562,BCCIP_HepG2,BCLAF1_HepG2,BUD13_HepG2,BUD13_K562,CDC40_HepG2,CPEB4_K562,CPSF6_K562,CSTF2_HepG2,CSTF2T_HepG2,CSTF2T_K562,DDX21_K562,DDX24_K562,DDX3X_HepG2,DDX3X_K562,DDX42_K562,DDX51_K562,DDX52_HepG2,DDX52_K562,DDX55_HepG2,DDX55_K562,DDX59_HepG2,DDX6_HepG2,DDX6_K562,DGCR8_HepG2,DGCR8_K562,DHX30_HepG2,DHX30_K562,DKC1_HepG2,DROSHA_HepG2,DROSHA_K562,EFTUD2_HepG2,EFTUD2_K562,EIF3D_HepG2,EIF3G_K562,EIF3H_HepG2,EIF4G2_K562,EWSR1_K562,EXOSC5_HepG2,EXOSC5_K562,FAM120A_HepG2,FAM120A_K562,FASTKD2_HepG2,FASTKD2_K562,FKBP4_HepG2,FMR1_K562,FTO_HepG2,FTO_K562,FUBP3_HepG2,FUS_HepG2,FUS_K562,FXR1_K562,FXR2_HepG2,FXR2_K562,G3BP1_HepG2,GEMIN5_K562,GNL3_K562,GPKOW_K562,GRSF1_HepG2,GRWD1_HepG2,GRWD1_K562,GTF2F1_HepG2,GTF2F1_K562,HLTF_HepG2,HLTF_K562,HNRNPA1_HepG2,HNRNPA1_K562,HNRNPC_HepG2,HNRNPC_K562,HNRNPK_HepG2,HNRNPK_K562,HNRNPL_HepG2,HNRNPL_K562,HNRNPM_HepG2,HNRNPM_K562,HNRNPU_HepG2,HNRNPU_K562,HNRNPUL1_HepG2,HNRNPUL1_K562,IGF2BP1_HepG2,IGF2BP1_K562,IGF2BP2_K562,IGF2BP3_HepG2,ILF3_HepG2,ILF3_K562,KHDRBS1_K562,KHSRP_HepG2,KHSRP_K562,LARP4_HepG2,LARP4_K562,LARP7_HepG2,LARP7_K562,LIN28B_HepG2,LIN28B_K562,LSM11_HepG2,LSM11_K562,MATR3_HepG2,MATR3_K562,METAP2_K562,MTPAP_K562,NCBP2_HepG2,NCBP2_K562,NIP7_HepG2,NIPBL_K562,NKRF_HepG2,NOL12_HepG2,NOLC1_HepG2,NOLC1_K562,NONO_K562,NPM1_K562,NSUN2_K562,PABPC4_K562,PABPN1_HepG2,PCBP1_HepG2,PCBP1_K562,PCBP2_HepG2,PHF6_K562,POLR2G_HepG2,PPIG_HepG2,PPIL4_K562,PRPF4_HepG2,PRPF8_HepG2,PRPF8_K562,PTBP1_HepG2,PTBP1_K562,PUM1_K562,PUM2_K562,PUS1_K562,QKI_HepG2,QKI_K562,RBFOX2_HepG2,RBFOX2_K562,RBM15_HepG2,RBM15_K562,RBM22_HepG2,RBM22_K562,RBM5_HepG2,RPS11_K562,RPS3_HepG2,RPS3_K562,SAFB_HepG2,SAFB_K562,SAFB2_K562,SBDS_K562,SDAD1_HepG2,SDAD1_K562,SERBP1_K562,SF3A3_HepG2,SF3B1_K562,SF3B4_HepG2,SF3B4_K562,SFPQ_HepG2,SLBP_K562,SLTM_HepG2,SLTM_K562,SMNDC1_HepG2,SMNDC1_K562,SND1_HepG2,SND1_K562,SRSF1_HepG2,SRSF1_K562,SRSF7_HepG2,SRSF7_K562,SRSF9_HepG2,SSB_HepG2,SSB_K562,STAU2_HepG2,SUB1_HepG2,SUGP2_HepG2,SUPV3L1_HepG2,SUPV3L1_K562,TAF15_HepG2,TAF15_K562,TARDBP_K562,TBRG4_HepG2,TBRG4_K562,TIA1_HepG2,TIA1_K562,TIAL1_HepG2,TRA2A_HepG2,TRA2A_K562,TROVE2_HepG2,TROVE2_K562,U2AF1_HepG2,U2AF1_K562,U2AF2_HepG2,U2AF2_K562,UCHL5_HepG2,UCHL5_K562,UPF1_HepG2,UPF1_K562,UTP18_HepG2,UTP18_K562,UTP3_K562,WDR3_K562,WDR43_HepG2,WDR43_K562,WRN_K562,XPO5_HepG2,XRCC6_HepG2,XRCC6_K562,XRN2_HepG2,XRN2_K562,YBX3_HepG2,YBX3_K562,YWHAG_K562,ZC3H11A_HepG2,ZC3H11A_K562,ZC3H8_K562,ZNF622_K562,ZNF800_HepG2,ZNF800_K562,ZRANB2_K562
LIN28B_K562,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999903,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.81939536,0.99999356,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999991,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999934,0.8837288,1.0,1.0,1.0,1.0,0.9999999,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,0.9999999,1.0,1.0,1.0,1.0,0.9999812,0.9991504,0.98712426,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999964,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9022612,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999998,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99988896,1.0,1.0,1.0,0.63190114,0.9999444,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,0.99999964,1.0,1.0,0.9830474,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
LSM11_HepG2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999907,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.81934094,0.99999326,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999992,0.8837732,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,0.9999806,0.9991543,0.9871091,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999997,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.90222025,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999976,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9998875,1.0,1.0,1.0,0.6319747,0.99994344,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999,1.0,1.0,1.0,1.0,1.0,1.0,0.9999995,1.0,1.0,0.98306483,1.0,1.0,1.0,1.0,1.0,1.0,0.9999998,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
LSM11_K562,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999909,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.81931704,0.9999931,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999989,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999998,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999917,0.8837927,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,0.99999994,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,0.9999804,0.99915606,0.98710245,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999997,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9022023,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999976,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99988693,1.0,1.0,1.0,0.632007,0.99994296,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,0.9999999,1.0,1.0,1.0,1.0,1.0,1.0,0.9999995,1.0,1.0,0.98307246,1.0,1.0,1.0,1.0,1.0,1.0,0.9999998,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
MATR3_HepG2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999907,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8193421,0.99999326,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999992,0.88377225,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,0.9999807,0.99915427,0.9871094,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999997,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.90222114,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999976,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9998876,1.0,1.0,1.0,0.63197315,0.99994344,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999,1.0,1.0,1.0,1.0,1.0,1.0,0.9999995,1.0,1.0,0.9830645,1.0,1.0,1.0,1.0,1.0,1.0,0.9999998,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
MATR3_K562,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999909,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.81931174,0.999993,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999887,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999998,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999917,0.88379705,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,0.99999994,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,0.99998033,0.9991564,0.98710096,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999976,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9021983,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999976,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99988675,1.0,1.0,1.0,0.63201416,0.99994284,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,0.9999999,1.0,1.0,1.0,1.0,1.0,1.0,0.99999946,1.0,1.0,0.9830742,1.0,1.0,1.0,1.0,1.0,1.0,0.9999998,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
METAP2_K562,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999106,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.81929374,0.9999929,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999887,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999998,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999991,0.8838118,1.0,1.0,1.0,1.0,0.99999994,0.99999994,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,0.99998015,0.9991577,0.9870959,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999976,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9021847,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999997,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9998863,1.0,1.0,1.0,0.63203853,0.99994254,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,0.9999999,1.0,1.0,1.0,1.0,1.0,1.0,0.99999946,1.0,1.0,0.9830799,1.0,1.0,1.0,1.0,1.0,1.0,0.9999998,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
MTPAP_K562,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999034,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.81938416,0.9999935,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999905,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999934,0.8837379,1.0,1.0,1.0,1.0,0.9999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,0.9999999,1.0,1.0,1.0,1.0,0.9999811,0.99915123,0.98712116,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999964,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9022528,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999998,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99988866,1.0,1.0,1.0,0.6319163,0.9999442,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,0.9999996,1.0,1.0,0.983051,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
NCBP2_HepG2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999903,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8193912,0.99999356,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999991,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999934,0.8837322,1.0,1.0,1.0,1.0,0.9999999,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,0.9999999,1.0,1.0,1.0,1.0,0.9999812,0.99915075,0.98712313,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999964,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.90225804,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999998,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99988884,1.0,1.0,1.0,0.6319068,0.9999443,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,0.99999964,1.0,1.0,0.9830488,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
NCBP2_K562,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999912,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.81927824,0.99999285,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,0.9999988,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,0.9999998,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999991,0.88382435,1.0,1.0,1.0,1.0,0.99999994,0.99999994,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,0.99998,0.9991588,0.9870916,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999976,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9021731,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999997,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99988586,1.0,1.0,0.99999994,0.6320594,0.99994224,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,0.9999998,1.0,1.0,1.0,1.0,1.0,1.0,0.9999994,1.0,1.0,0.98308486,1.0,1.0,1.0,1.0,1.0,1.0,0.99999976,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
NIP7_HepG2,0.99999976,0.9999996,0.9999998,0.9999997,0.9999997,0.99999964,0.9999997,0.9999997,0.99999964,0.9999996,0.99999964,0.9999996,0.9999997,0.99999976,0.9999998,0.99999976,0.99999374,0.99999964,0.99999964,0.99999976,0.9999997,0.99999964,0.99999964,0.99999964,0.81889594,0.9999901,0.99999964,0.99999964,0.99999964,0.9999997,0.99999976,0.99999964,0.99999964,0.9999997,0.9999996,0.9999996,0.9999997,0.9999997,0.99999756,0.9999997,0.99999964,0.99999964,0.99999964,0.99999976,0.9999997,0.9999997,0.99999976,0.9999997,0.99999946,0.9999997,0.9999997,0.9999997,0.9999998,0.99999964,0.99999976,0.9999997,0.9999996,0.99999976,0.99999976,0.9999997,0.9999997,0.9999997,0.99999964,0.99999917,0.99999964,0.99999964,0.9999997,0.99999976,0.99999964,0.9999997,0.9999997,0.99999964,0.99999976,0.99999976,0.9999997,0.99999964,0.999998,0.88413596,0.9999997,0.99999964,0.9999996,0.99999976,0.99999994,0.9999996,0.99999964,0.9999996,0.9999998,0.99999964,0.9999997,0.9999995,0.9999999,0.9999997,0.9999997,0.99999964,0.9999997,0.99999994,0.99999976,0.99999976,0.9999997,0.99999964,0.9999755,0.9991859,0.9869846,0.99999964,0.9999997,0.9999997,0.9999997,0.99999976,0.99999976,0.99999964,0.99999964,0.99999976,1.0,0.99999964,0.9999997,0.99999964,0.9999996,0.9999997,0.99999976,0.99999976,0.9999996,0.9999997,0.9018854,0.99999964,0.9999996,0.9999999,0.99999964,0.9999997,0.99999976,0.9999997,0.9999997,0.99999964,0.99999964,0.9999997,0.9999995,0.99999976,0.99999976,0.99999964,0.99999976,0.99999976,0.9999996,0.9999997,0.99999964,0.99999976,0.99999964,0.9999997,0.9999998,0.9999997,0.99999964,0.9999997,0.9999996,0.9999997,0.99999976,0.99999976,0.9999997,0.9999997,0.999999,0.99999964,0.99999964,0.9999997,0.99999964,0.9999997,0.9999998,0.99999976,0.9999997,0.9999997,0.99999964,0.9999997,0.9999997,0.99999964,0.9999997,0.9999997,0.9998756,0.99999964,0.9999997,0.9999996,0.63257575,0.99993485,0.9999998,0.9999997,0.9999997,0.99999976,0.99999964,0.9999995,0.9999997,0.99999964,0.9999997,0.99999964,0.9999997,0.9999992,0.9999997,0.99999964,0.99999964,0.99999964,0.9999997,0.99999964,0.9999985,0.99999964,0.99999976,0.9832067,0.99999976,0.99999964,0.9999997,0.99999964,0.99999964,0.99999964,0.9999991,0.9999997,0.99999964,0.99999976,0.9999997,0.9999995,0.99999964,0.9999997,0.9999997,0.9999997,0.99999964,0.9999997,0.99999976,0.99999964,0.99999964,0.99999976,0.99999976
NIPBL_K562,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999905,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8193651,0.9999934,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999905,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999993,0.8837535,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,0.9999809,0.9991526,0.98711586,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999964,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9022384,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999998,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9998882,1.0,1.0,1.0,0.63194203,0.99994385,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,0.9999996,1.0,1.0,0.9830571,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
