sequence_index,pearson_r
0,0.3903144896030426
1,0.3410641849040985
2,0.6328697204589844
3,0.6106342077255249
4,0.17751440405845642
5,0.19888977706432343
6,0.6086854338645935
7,0.5694239139556885
8,0.5026571750640869
9,0.4021615982055664
10,0.27124518156051636
11,0.2177516669034958
12,0.6278011798858643
13,0.16220450401306152
14,0.3280174732208252
15,0.4648764729499817
16,0.7099012136459351
17,0.4090368151664734
18,0.5863760113716125
19,0.5497561097145081
20,0.5000381469726562
21,0.46340644359588623
22,0.3152877986431122
23,0.5770289301872253
24,0.0910576805472374
25,0.22557950019836426
26,0.5122724175453186
27,0.7351127862930298
28,0.5110402703285217
29,0.5834119319915771
30,0.20610831677913666
31,0.04795554280281067
32,0.28132203221321106
33,0.581584632396698
34,0.4032604992389679
35,0.2546038031578064
36,0.5520322322845459
37,0.12737534940242767
38,0.2932005226612091
39,0.694331169128418
40,0.5117837190628052
41,0.5599558353424072
42,0.3986143171787262
43,0.631611704826355
44,0.5954717993736267
45,0.47518447041511536
46,0.17636363208293915
47,0.19033248722553253
48,0.4977424144744873
49,0.17828358709812164
50,0.5619990229606628
51,0.42584890127182007
52,0.6117841005325317
53,0.2585482597351074
54,0.6175991892814636
55,0.7213274240493774
56,0.31049129366874695
57,0.358907014131546
58,0.4107564389705658
59,0.5644077658653259
60,0.4599136412143707
61,0.14502575993537903
62,0.3095266819000244
63,0.34281083941459656
64,0.5198973417282104
65,0.6002225875854492
66,0.45738670229911804
67,0.2769920229911804
68,0.4714456796646118
69,0.4324704706668854
70,0.42946672439575195
71,0.3527754247188568
72,0.44090408086776733
73,0.37810036540031433
74,0.46435660123825073
75,0.058359839022159576
76,0.6265730261802673
77,0.6074414849281311
78,0.5174152851104736
79,0.6331474781036377
80,0.5252312421798706
81,0.878304660320282
82,0.651763916015625
83,0.0732494667172432
84,0.7400234937667847
85,0.275939017534256
86,0.34834009408950806
87,0.548650860786438
88,0.5231545567512512
89,0.523749828338623
90,0.4643530249595642
91,0.3195383548736572
92,0.4743821918964386
93,0.3686802387237549
94,0.5797020196914673
95,0.6117832064628601
96,0.418088436126709
97,0.4259423315525055
98,0.4339173138141632
99,0.23678801953792572
100,0.48235347867012024
101,0.6220272183418274
102,0.24270793795585632
103,0.19238074123859406
104,0.4289507567882538
105,0.6358675956726074
106,0.24063047766685486
107,0.4928314685821533
108,0.40205472707748413
109,0.3403159976005554
110,0.2651073634624481
111,0.02505742572247982
112,0.4221789538860321
113,0.30518120527267456
114,0.45854461193084717
115,0.4247567057609558
116,0.057358015328645706
117,0.47356170415878296
118,0.5106346011161804
119,0.629618763923645
120,0.7034662365913391
121,0.4169235825538635
122,0.45041438937187195
123,0.4198869466781616
124,0.2307737022638321
125,0.4368338882923126
126,0.3416861891746521
127,0.6291488409042358
128,0.2428806573152542
129,0.530990481376648
130,0.5927431583404541
131,0.46120455861091614
132,0.44426801800727844
133,0.4007638692855835
134,0.6563193202018738
135,0.6012772917747498
136,0.2959757149219513
137,0.21478107571601868
138,0.2865644097328186
139,0.6927052140235901
140,0.394222229719162
141,0.4136441946029663
142,0.38119643926620483
143,0.6445379853248596
144,0.19955530762672424
145,0.4633231461048126
146,0.2148582935333252
147,0.5225024223327637
148,0.6135721802711487
149,0.5821167826652527
150,0.6772862076759338
151,0.5030280947685242
152,0.31483596563339233
153,-0.004010808188468218
154,0.3908107280731201
155,0.48025161027908325
156,0.5555227398872375
157,0.3283173441886902
158,0.6738298535346985
159,0.2484203428030014
160,0.6506419777870178
161,0.652803897857666
162,0.48528873920440674
163,0.715310275554657
164,0.4065926671028137
165,0.36402153968811035
166,0.18953654170036316
167,0.39199987053871155
168,0.16412676870822906
169,0.7094615697860718
170,0.5737330317497253
171,0.5494182705879211
172,0.5691858530044556
173,0.39168599247932434
174,0.3896445035934448
175,0.40233084559440613
176,0.5493900775909424
177,0.5602663159370422
178,0.4510088860988617
179,0.2816472351551056
180,0.394107848405838
181,0.6726182699203491
182,0.5031009912490845
183,0.5587975382804871
184,0.3932989239692688
185,0.6357588171958923
186,-0.0935358926653862
187,0.6920613050460815
188,0.3069402575492859
189,0.36807990074157715
190,0.44412755966186523
191,0.22162283957004547
192,0.5653491616249084
193,0.4963018596172333
194,0.5774885416030884
195,0.3994118869304657
196,0.4462100863456726
197,0.29162710905075073
198,0.6553439497947693
199,0.4652889370918274
200,0.530276894569397
201,0.378426730632782
202,0.7882015705108643
203,0.5634464621543884
204,0.16750667989253998
205,0.42155885696411133
206,0.40385863184928894
207,0.485156774520874
208,0.4990682303905487
209,0.5211751461029053
210,0.5419263243675232
211,0.66786789894104
212,0.3003346621990204
213,0.40855807065963745
214,0.2839168310165405
215,0.35034745931625366
216,0.20881840586662292
217,0.31552624702453613
