sequence_index,pearson_r
0,0.47215259075164795
1,0.4058360755443573
2,0.6679067611694336
3,0.6537847518920898
4,0.19057057797908783
5,0.5299547910690308
6,0.8476391434669495
7,0.5885224938392639
8,0.5640239119529724
9,0.45573699474334717
10,0.3881899416446686
11,0.29762503504753113
12,0.6085677742958069
13,0.14877697825431824
14,0.341660737991333
15,0.4694288671016693
16,0.8064773678779602
17,0.4303306043148041
18,0.5540760159492493
19,0.5233412981033325
20,0.626762866973877
21,0.4861915707588196
22,0.3391591012477875
23,0.5958091020584106
24,0.05339280888438225
25,0.22746507823467255
26,0.6343497633934021
27,0.7449111938476562
28,0.5195146203041077
29,0.6646924018859863
30,0.1992867887020111
31,0.12042781710624695
32,0.3909207284450531
33,0.6212043166160583
34,0.38747718930244446
35,0.36101478338241577
36,0.5345890522003174
37,0.03648561239242554
38,0.39889469742774963
39,0.6713823080062866
40,0.5571383237838745
41,0.5604153275489807
42,0.4360787570476532
43,0.6335024237632751
44,0.5940142273902893
45,0.5154480934143066
46,0.20158517360687256
47,0.1987190693616867
48,0.5445531010627747
49,0.16433699429035187
50,0.5860188007354736
51,0.4495730698108673
52,0.6968882083892822
53,0.23661214113235474
54,0.6159740686416626
55,0.7950377464294434
56,0.1696881353855133
57,0.4562041163444519
58,0.49242302775382996
59,0.6123588681221008
60,0.48687031865119934
61,0.22866715490818024
62,0.3143114745616913
63,0.3737415671348572
64,0.5633313059806824
65,0.6462279558181763
66,0.4657090902328491
67,0.46005547046661377
68,0.4738115072250366
69,0.4113059341907501
70,0.5410805940628052
71,0.3988617956638336
72,0.6579285860061646
73,0.3937000334262848
74,0.5013034343719482
75,0.023499997332692146
76,0.7182050347328186
77,0.6649858355522156
78,0.5383701920509338
79,0.6117621660232544
80,0.5519861578941345
81,0.8836966753005981
82,0.6628441214561462
83,0.21786543726921082
84,0.7584248781204224
85,0.34412914514541626
86,0.3864256739616394
87,0.564843475818634
88,0.5631680488586426
89,0.5854195952415466
90,0.4414336681365967
91,0.3317171037197113
92,0.5470760464668274
93,0.3830259144306183
94,0.6192375421524048
95,0.6406155228614807
96,0.4912549555301666
97,0.4774326980113983
98,0.44277459383010864
99,0.23245148360729218
100,0.4001193642616272
101,0.5215570330619812
102,0.3572472035884857
103,0.4322901666164398
104,0.491431325674057
105,0.6878880262374878
106,0.3430258333683014
107,0.45941847562789917
108,0.6587935090065002
109,0.3338075876235962
110,0.28267553448677063
111,0.2124035507440567
112,0.5588974952697754
113,0.3345811367034912
114,0.4681875705718994
115,0.5375545620918274
116,0.21292608976364136
117,0.47306063771247864
118,0.5408528447151184
119,0.6935722231864929
120,0.7617600560188293
121,0.41737228631973267
122,0.4904085397720337
123,0.42805153131484985
124,0.4404730796813965
125,0.48063966631889343
126,0.35585612058639526
127,0.6236410737037659
128,0.3998510539531708
129,0.6045381426811218
130,0.6319645643234253
131,0.4794176518917084
132,0.46615999937057495
133,0.31240302324295044
134,0.7237336039543152
135,0.5814236998558044
136,0.38277679681777954
137,0.28486332297325134
138,0.33624279499053955
139,0.721511721611023
140,0.39971432089805603
