protein,AARS_K562,AATF_K562,ABCF1_K562,AGGF1_HepG2,AGGF1_K562,AKAP1_HepG2,AKAP1_K562,AKAP8L_K562,APOBEC3C_K562,AQR_HepG2,AQR_K562,BCCIP_HepG2,BCLAF1_HepG2,BUD13_HepG2,BUD13_K562,CDC40_HepG2,CPEB4_K562,CPSF6_K562,CSTF2_HepG2,CSTF2T_HepG2,CSTF2T_K562,DDX21_K562,DDX24_K562,DDX3X_HepG2,DDX3X_K562,DDX42_K562,DDX51_K562,DDX52_HepG2,DDX52_K562,DDX55_HepG2,DDX55_K562,DDX59_HepG2,DDX6_HepG2,DDX6_K562,DGCR8_HepG2,DGCR8_K562,DHX30_HepG2,DHX30_K562,DKC1_HepG2,DROSHA_HepG2,DROSHA_K562,EFTUD2_HepG2,EFTUD2_K562,EIF3D_HepG2,EIF3G_K562,EIF3H_HepG2,EIF4G2_K562,EWSR1_K562,EXOSC5_HepG2,EXOSC5_K562,FAM120A_HepG2,FAM120A_K562,FASTKD2_HepG2,FASTKD2_K562,FKBP4_HepG2,FMR1_K562,FTO_HepG2,FTO_K562,FUBP3_HepG2,FUS_HepG2,FUS_K562,FXR1_K562,FXR2_HepG2,FXR2_K562,G3BP1_HepG2,GEMIN5_K562,GNL3_K562,GPKOW_K562,GRSF1_HepG2,GRWD1_HepG2,GRWD1_K562,GTF2F1_HepG2,GTF2F1_K562,HLTF_HepG2,HLTF_K562,HNRNPA1_HepG2,HNRNPA1_K562,HNRNPC_HepG2,HNRNPC_K562,HNRNPK_HepG2,HNRNPK_K562,HNRNPL_HepG2,HNRNPL_K562,HNRNPM_HepG2,HNRNPM_K562,HNRNPU_HepG2,HNRNPU_K562,HNRNPUL1_HepG2,HNRNPUL1_K562,IGF2BP1_HepG2,IGF2BP1_K562,IGF2BP2_K562,IGF2BP3_HepG2,ILF3_HepG2,ILF3_K562,KHDRBS1_K562,KHSRP_HepG2,KHSRP_K562,LARP4_HepG2,LARP4_K562,LARP7_HepG2,LARP7_K562,LIN28B_HepG2,LIN28B_K562,LSM11_HepG2,LSM11_K562,MATR3_HepG2,MATR3_K562,METAP2_K562,MTPAP_K562,NCBP2_HepG2,NCBP2_K562,NIP7_HepG2,NIPBL_K562,NKRF_HepG2,NOL12_HepG2,NOLC1_HepG2,NOLC1_K562,NONO_K562,NPM1_K562,NSUN2_K562,PABPC4_K562,PABPN1_HepG2,PCBP1_HepG2,PCBP1_K562,PCBP2_HepG2,PHF6_K562,POLR2G_HepG2,PPIG_HepG2,PPIL4_K562,PRPF4_HepG2,PRPF8_HepG2,PRPF8_K562,PTBP1_HepG2,PTBP1_K562,PUM1_K562,PUM2_K562,PUS1_K562,QKI_HepG2,QKI_K562,RBFOX2_HepG2,RBFOX2_K562,RBM15_HepG2,RBM15_K562,RBM22_HepG2,RBM22_K562,RBM5_HepG2,RPS11_K562,RPS3_HepG2,RPS3_K562,SAFB_HepG2,SAFB_K562,SAFB2_K562,SBDS_K562,SDAD1_HepG2,SDAD1_K562,SERBP1_K562,SF3A3_HepG2,SF3B1_K562,SF3B4_HepG2,SF3B4_K562,SFPQ_HepG2,SLBP_K562,SLTM_HepG2,SLTM_K562,SMNDC1_HepG2,SMNDC1_K562,SND1_HepG2,SND1_K562,SRSF1_HepG2,SRSF1_K562,SRSF7_HepG2,SRSF7_K562,SRSF9_HepG2,SSB_HepG2,SSB_K562,STAU2_HepG2,SUB1_HepG2,SUGP2_HepG2,SUPV3L1_HepG2,SUPV3L1_K562,TAF15_HepG2,TAF15_K562,TARDBP_K562,TBRG4_HepG2,TBRG4_K562,TIA1_HepG2,TIA1_K562,TIAL1_HepG2,TRA2A_HepG2,TRA2A_K562,TROVE2_HepG2,TROVE2_K562,U2AF1_HepG2,U2AF1_K562,U2AF2_HepG2,U2AF2_K562,UCHL5_HepG2,UCHL5_K562,UPF1_HepG2,UPF1_K562,UTP18_HepG2,UTP18_K562,UTP3_K562,WDR3_K562,WDR43_HepG2,WDR43_K562,WRN_K562,XPO5_HepG2,XRCC6_HepG2,XRCC6_K562,XRN2_HepG2,XRN2_K562,YBX3_HepG2,YBX3_K562,YWHAG_K562,ZC3H11A_HepG2,ZC3H11A_K562,ZC3H8_K562,ZNF622_K562,ZNF800_HepG2,ZNF800_K562,ZRANB2_K562
NOLC1_HepG2,0.99999803,0.9999981,0.99999803,0.9999981,0.9999981,0.9999981,0.99999803,0.9999981,0.999998,0.9999981,0.9999981,0.9999981,0.9999981,0.9999981,0.9999981,0.999998,0.9999981,0.9999981,0.9999981,0.99999803,0.9999981,0.99999803,0.9999981,0.9999981,0.87957567,0.9999981,0.9999981,0.99999815,0.99999857,0.99999803,0.9999981,0.99999803,0.99999803,0.9999981,0.9999981,0.9999982,0.9999981,0.9999981,0.99999654,0.9999981,0.9999981,0.9999981,0.9999981,0.99999803,0.99999815,0.99999803,0.99999803,0.99999803,0.9999982,0.999998,0.99999803,0.99999803,0.9999981,0.9999981,0.999998,0.99999815,0.99999815,0.999998,0.99999803,0.99999803,0.9999981,0.9999981,0.9999981,0.99999803,0.9999981,0.99999803,0.99999803,0.9999981,0.9999981,0.9999981,0.99999803,0.9999979,0.99999803,0.99999803,0.9999981,0.9999981,0.999998,0.73089796,0.99999803,0.99999803,0.9999982,0.99999803,0.99999803,0.9999973,0.9999981,0.99999815,0.999998,0.9999981,0.9999981,0.9999981,0.99999815,0.9999981,0.99999803,0.999998,0.99999815,0.99999803,0.99999803,0.99999803,0.9999981,0.9999981,0.9999996,0.9986258,0.9844611,0.9999981,0.9999981,0.99999803,0.999998,0.99999815,0.9999981,0.9999981,0.99999803,0.99999785,0.99999833,0.9999981,0.9999981,0.99999803,1.0,0.99999964,0.99999803,0.99999803,0.999998,0.999998,0.83297074,0.9999981,0.99999815,0.999998,0.99999815,0.99999803,0.9999981,0.9999981,0.9999981,0.99999803,0.999998,0.99999815,0.99999815,0.9999981,0.9999981,0.99999815,0.99999803,0.99999803,0.9999977,0.99999803,0.9999981,0.9999979,0.99999833,0.999998,0.99999803,0.99999803,0.9999981,0.99999803,0.9999981,0.9999981,0.9999981,0.99999815,0.99999803,0.99999803,0.99999875,0.9999979,0.99999815,0.99999803,0.99999946,0.99999815,0.999998,0.99999803,0.9999981,0.9999981,0.9999981,0.9999981,0.9999981,0.9999981,0.9999981,0.9999981,0.99999815,0.999998,0.99999803,0.9999981,0.99469006,0.9999999,0.9999992,0.9999981,0.99999905,0.99999803,0.99999815,0.99999815,0.9999981,0.99999815,0.9999979,0.9999981,0.99999803,0.999998,0.99999803,0.99999815,0.9999981,0.9999981,0.99999803,0.99999803,0.9999982,0.9999981,0.99999803,0.8963463,0.999998,0.9999981,0.9999981,0.9999981,0.9999981,0.9999981,0.9999981,0.9999982,0.9999976,0.99999803,0.9999847,0.9999977,0.99999803,0.9999981,0.9999981,0.9999981,0.99999803,0.9999981,0.999998,0.97066855,0.9999981,0.9999981,0.999998
NOLC1_K562,0.99999934,0.99999934,0.99999934,0.99999934,0.99999934,0.9999994,0.99999934,0.99999934,0.99999934,0.99999934,0.9999994,0.9999994,0.99999934,0.99999934,0.99999934,0.9999993,0.99999934,0.9999994,0.9999994,0.99999934,0.9999994,0.99999934,0.9999994,0.99999934,0.87997276,0.9999994,0.99999934,0.9999994,0.99999964,0.99999934,0.9999994,0.99999934,0.99999934,0.9999994,0.9999994,0.99999946,0.9999994,0.99999934,0.999994,0.99999934,0.9999994,0.9999994,0.99999934,0.99999934,0.9999994,0.99999934,0.99999934,0.99999934,0.99999946,0.99999934,0.99999934,0.99999934,0.9999994,0.9999994,0.9999993,0.9999994,0.9999994,0.9999993,0.99999934,0.99999934,0.99999934,0.9999994,0.99999934,0.99999934,0.99999934,0.99999934,0.99999934,0.99999934,0.99999934,0.9999994,0.99999934,0.9999993,0.99999934,0.99999934,0.9999994,0.99999934,0.9999993,0.7303277,0.99999934,0.99999934,0.9999994,0.99999934,0.99999934,0.99999887,0.9999994,0.9999994,0.9999993,0.9999994,0.9999994,0.99999934,0.9999994,0.99999934,0.99999934,0.9999993,0.9999994,0.99999934,0.99999934,0.99999934,0.9999994,0.9999994,1.0,0.9985817,0.98460746,0.9999994,0.9999994,0.99999934,0.99999934,0.9999994,0.99999934,0.9999994,0.99999934,0.9999992,0.9999995,0.9999994,0.99999934,0.99999934,0.99999964,1.0,0.99999934,0.99999934,0.99999934,0.9999993,0.83343256,0.99999934,0.9999994,0.99999934,0.9999994,0.99999934,0.99999934,0.9999994,0.9999994,0.99999934,0.99999934,0.9999994,0.9999994,0.99999934,0.9999994,0.9999994,0.99999934,0.99999934,0.99999917,0.99999934,0.99999934,0.9999993,0.9999995,0.99999934,0.99999934,0.99999934,0.99999934,0.99999934,0.9999994,0.9999994,0.9999994,0.9999994,0.99999934,0.99999934,0.9999997,0.9999993,0.9999994,0.99999934,1.0,0.9999994,0.9999993,0.99999934,0.99999934,0.9999994,0.9999994,0.99999934,0.9999994,0.99999934,0.99999934,0.99999934,0.9999994,0.9999993,0.99999934,0.99999934,0.99460375,0.99999994,0.99999994,0.99999934,0.9999999,0.99999934,0.9999994,0.9999994,0.9999994,0.9999994,0.9999993,0.9999994,0.99999934,0.9999993,0.99999934,0.9999994,0.9999994,0.99999934,0.99999934,0.99999934,0.9999963,0.99999934,0.99999934,0.89597565,0.99999934,0.9999994,0.9999994,0.9999994,0.9999994,0.9999994,0.9999994,0.9999994,0.9999991,0.99999934,0.999989,0.99999917,0.99999934,0.9999994,0.99999934,0.99999934,0.99999934,0.9999994,0.9999993,0.97086906,0.99999934,0.9999994,0.9999993
NONO_K562,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.880518,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99998933,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7295422,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999994,0.99851984,0.98480767,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999803,0.99999934,1.0,1.0,1.0,1.0,0.8340671,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,0.9999995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9944839,0.9999988,0.9999997,1.0,0.9999998,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999925,1.0,1.0,0.8954647,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999937,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9711438,1.0,1.0,1.0
NPM1_K562,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.88052374,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999893,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.729534,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999994,0.9985192,0.98480976,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999803,0.99999934,1.0,1.0,1.0,1.0,0.8340738,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,0.9999995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99448264,0.9999988,0.9999997,1.0,0.9999998,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999243,1.0,1.0,0.89545935,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999374,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.97114664,1.0,1.0,1.0
NSUN2_K562,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8805249,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999893,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7295324,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999994,0.99851906,0.9848102,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.999998,0.99999934,1.0,1.0,1.0,1.0,0.834075,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,0.9999995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9944824,0.9999988,0.9999997,1.0,0.9999998,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999243,1.0,1.0,0.89545834,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999374,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9711472,1.0,1.0,1.0
PABPC4_K562,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8805308,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999892,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7295238,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999934,0.9985184,0.9848123,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.999998,0.9999993,1.0,1.0,1.0,1.0,0.83408195,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,0.9999995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9944811,0.9999988,0.9999997,1.0,0.99999976,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999924,1.0,1.0,0.89545274,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999938,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.97115016,1.0,1.0,1.0
PABPN1_HepG2,0.8340611,0.8340531,0.83406174,0.8340543,0.8340566,0.834045,0.8340622,0.83405745,0.8340781,0.83405364,0.834048,0.8340416,0.83405614,0.8340506,0.8340573,0.8340845,0.8340551,0.8340436,0.8340466,0.83407366,0.834048,0.8340732,0.8340502,0.8340521,0.99590635,0.8340434,0.8340543,0.8340367,0.8339095,0.8340656,0.8340483,0.8340664,0.8340585,0.8340469,0.83404166,0.8340136,0.83404946,0.8340544,0.8315089,0.8340571,0.8340474,0.834048,0.83405757,0.83406365,0.83404046,0.83406085,0.8340606,0.8340655,0.8340108,0.83407485,0.8340593,0.83406574,0.83404934,0.83404493,0.8340849,0.83402723,0.834038,0.8340901,0.8340721,0.83406526,0.834053,0.83405,0.8340525,0.834072,0.834056,0.83406097,0.83406276,0.834055,0.8340561,0.83404493,0.8340622,0.8340985,0.8340725,0.83407176,0.83404934,0.83405477,0.8340871,0.23118502,0.83407044,0.8340672,0.83402324,0.8340613,0.83406955,0.8342565,0.8340484,0.83403033,0.83408976,0.83404267,0.8340424,0.8340513,0.83403903,0.8340516,0.8340598,0.8340889,0.8340344,0.8340708,0.83405995,0.8340693,0.83404744,0.83404523,0.8334605,0.80282855,0.9171912,0.83404934,0.8340431,0.8340659,0.83407515,0.83403784,0.834052,0.8340483,0.8340613,0.8341144,0.8339834,0.8340465,0.834051,0.8340628,0.83297074,0.83343256,0.8340671,0.8340738,0.834075,0.83408195,1.0,0.83405787,0.83403957,0.8340783,0.8340404,0.83405894,0.8340519,0.834047,0.8340477,0.8340642,0.8340767,0.83403796,0.8340362,0.8340538,0.8340443,0.8340397,0.8340653,0.8340626,0.83415574,0.8340683,0.8340531,0.83409405,0.8339869,0.8340768,0.8340636,0.83406013,0.834058,0.83406544,0.8340461,0.8340448,0.83404917,0.83403176,0.83406353,0.8340739,0.83385056,0.83410263,0.83403957,0.8340707,0.833545,0.8340409,0.83408284,0.83407444,0.8340522,0.8340491,0.83404773,0.8340554,0.83404356,0.83405405,0.8340524,0.83405745,0.8340389,0.8340822,0.8340587,0.83405685,0.7716027,0.83322096,0.83365935,0.83405805,0.83372223,0.8340624,0.8340397,0.83403665,0.8340474,0.8340337,0.83410025,0.8340428,0.83407444,0.83408326,0.83407146,0.8340377,0.8340429,0.83405125,0.83406514,0.8340617,0.8319243,0.8340505,0.8340602,0.50131446,0.834075,0.8340481,0.8340467,0.8340459,0.83404297,0.83404815,0.8340491,0.83402234,0.8341697,0.83406645,0.8360188,0.83415544,0.83406353,0.8340475,0.83405536,0.8340576,0.8340627,0.83404416,0.8340859,0.94156784,0.83405316,0.8340449,0.83408374
PCBP1_HepG2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8805101,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999894,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.72955364,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999994,0.9985208,0.98480475,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999981,0.99999934,1.0,1.0,1.0,1.0,0.83405787,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,0.9999996,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9944856,0.99999887,0.99999976,1.0,0.9999998,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999255,1.0,1.0,0.89547217,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999936,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9711398,1.0,1.0,1.0
PCBP1_K562,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8804944,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99998957,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.72957635,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999946,0.9985226,0.984799,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999815,0.9999994,1.0,1.0,1.0,1.0,0.83403957,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,0.9999996,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99448913,0.9999989,0.99999976,1.0,0.9999998,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999267,1.0,1.0,0.89548695,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999935,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.97113186,1.0,1.0,1.0
PCBP2_HepG2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8805277,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999892,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7295283,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999934,0.99851876,0.9848112,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.999998,0.99999934,1.0,1.0,1.0,1.0,0.8340783,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,0.9999995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99448174,0.9999988,0.9999997,1.0,0.9999998,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999243,1.0,1.0,0.89545566,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999938,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9711486,1.0,1.0,1.0
PHF6_K562,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8804951,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99998957,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7295753,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999946,0.9985225,0.98479927,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999815,0.9999994,1.0,1.0,1.0,1.0,0.8340404,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,0.9999996,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99448895,0.9999989,0.99999976,1.0,0.9999998,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999267,1.0,1.0,0.8954863,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999356,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9711322,1.0,1.0,1.0
