sequence_index,pearson_r
0,0.4008619487285614
1,0.3476659059524536
2,0.6194746494293213
3,0.5986344218254089
4,0.19834379851818085
5,0.18783357739448547
6,0.6635829210281372
7,0.5778857469558716
8,0.5089600682258606
9,0.4069763422012329
10,0.24702395498752594
11,0.22758132219314575
12,0.6256260275840759
13,0.14017805457115173
14,0.3249477744102478
15,0.4812905192375183
16,0.7051666378974915
17,0.38882336020469666
18,0.5771520137786865
19,0.4711592495441437
20,0.516915500164032
21,0.45856013894081116
22,0.3121529817581177
23,0.5589612126350403
24,0.08765584230422974
25,0.23423504829406738
26,0.5352643132209778
27,0.745934247970581
28,0.4888741970062256
29,0.5809404253959656
30,0.2294892519712448
31,0.03443622589111328
32,0.2928677201271057
33,0.5884519219398499
34,0.36822938919067383
35,0.27873197197914124
36,0.5372037887573242
37,0.16235704720020294
38,0.25502869486808777
39,0.6765621900558472
40,0.5273765325546265
41,0.5968911647796631
42,0.3802185654640198
43,0.6074838638305664
44,0.5778691172599792
45,0.4846208691596985
46,0.17229215800762177
47,0.18426363170146942
48,0.5019093155860901
49,0.16659356653690338
50,0.5370876789093018
51,0.42946454882621765
52,0.6134340167045593
53,0.27584171295166016
54,0.6186923980712891
55,0.7163079380989075
56,0.2723788917064667
57,0.35722872614860535
58,0.4101044833660126
59,0.5656659007072449
60,0.6756331324577332
61,0.463957816362381
62,0.15213017165660858
63,0.31097134947776794
64,0.3409958481788635
65,0.5042932629585266
66,0.5955263376235962
67,0.4544968008995056
68,0.3588140904903412
69,0.47493797540664673
70,0.4323035180568695
71,0.4090942144393921
72,0.34407782554626465
73,0.3841469883918762
74,0.37848803400993347
75,0.47296759486198425
76,0.056123726069927216
77,0.754554033279419
78,0.6054114103317261
79,0.6122451424598694
80,0.8614091873168945
81,0.5260910391807556
82,0.6312898397445679
83,0.5247125625610352
84,0.8834019303321838
85,0.6366764307022095
86,0.09222178906202316
87,0.7237841486930847
88,0.2754637897014618
89,0.8915979862213135
90,0.3419358432292938
91,0.53901606798172
92,0.5546606779098511
93,0.5148893594741821
94,0.4436992406845093
95,0.31984588503837585
96,0.4941292107105255
97,0.3991144895553589
98,0.5600919723510742
99,0.6202724575996399
100,0.4282022714614868
101,0.4658977687358856
102,0.43394485116004944
103,0.2254069298505783
104,0.4676320254802704
105,0.596554160118103
106,0.22443421185016632
107,0.24731485545635223
108,0.4242008626461029
109,0.629791259765625
110,0.24740993976593018
111,0.48964613676071167
112,0.3880295157432556
113,0.3386246860027313
114,0.28138700127601624
115,0.014908194541931152
116,0.43183887004852295
117,0.2984742224216461
118,0.4540843963623047
119,0.4085048735141754
120,0.06972993165254593
121,0.462525874376297
122,0.4967457056045532
123,0.6327040195465088
124,0.6864179372787476
125,0.38132721185684204
126,0.45097094774246216
127,0.4335044324398041
128,0.22864289581775665
129,0.44181713461875916
130,0.33967268466949463
131,0.6480370163917542
132,0.24696731567382812
133,0.4942135214805603
134,0.6181920766830444
135,0.4769572615623474
136,0.4039391577243805
137,0.3574357032775879
138,0.6713407039642334
139,0.5810562968254089
140,0.33201563358306885
141,0.22238139808177948
142,0.2990700602531433
143,0.6858961582183838
144,0.3861093819141388
145,0.42200085520744324
146,0.3679341673851013
147,0.6246206760406494
148,0.19941924512386322
149,0.4671887755393982
150,0.2281234860420227
151,0.49537280201911926
152,0.6100143194198608
153,0.6029601693153381
154,0.6543784737586975
155,0.5221244096755981
156,0.3226848542690277
157,0.005076540634036064
158,0.3805195689201355
159,0.4678642451763153
160,0.5315218567848206
161,0.3070400655269623
162,0.6804478168487549
163,0.2079213708639145
164,0.6562639474868774
165,0.6400807499885559
166,0.4958494007587433
167,0.7010554671287537
168,0.37057629227638245
169,0.35517916083335876
170,0.18757279217243195
171,0.3992774486541748
172,0.14558826386928558
173,0.7191739082336426
174,0.5583114624023438
175,0.5351496338844299
176,0.5687195062637329
177,0.40050405263900757
178,0.37869560718536377
179,0.42596209049224854
180,0.5701872706413269
181,0.5372446179389954
182,0.45357561111450195
183,0.27826711535453796
184,0.4372326135635376
185,0.6836007237434387
186,0.5065540075302124
187,0.5403943657875061
188,0.41314613819122314
189,0.6197823882102966
190,-0.10008802264928818
191,0.6912393569946289
192,0.2890460789203644
193,0.3997260332107544
194,0.408717542886734
195,0.23573987185955048
196,0.5935683846473694
197,0.6788901686668396
198,0.4807261824607849
199,0.5757586359977722
200,0.39299267530441284
201,0.44874563813209534
202,0.3282676041126251
203,0.6431076526641846
204,0.4712558388710022
205,0.5364542007446289
206,0.3546448051929474
207,0.7799409031867981
208,0.49371498823165894
209,0.21232087910175323
210,0.37603944540023804
211,0.43525421619415283
212,0.5142228603363037
213,0.4925483763217926
214,0.5278946161270142
215,0.5644879341125488
216,0.6717290282249451
217,0.3059810698032379
218,0.42991629242897034
219,0.2927919626235962
220,0.2815292179584503
221,0.20128756761550903
222,0.3084823191165924
223,0.06258217245340347
224,0.5694663524627686
225,0.6356377005577087
226,0.5502061247825623
227,0.6481950283050537
