rank,protein,mean_alpha,std_alpha,exp_log_scale,effective_weight
74,DDX24_K562,6.811767e-05,0.00014025786,1.0139234,6.9066096e-05
75,HNRNPK_HepG2,6.767276e-05,0.00010580746,1.0148752,6.86794e-05
76,EIF4G2_K562,5.937574e-05,9.147433e-05,0.99364746,5.8998554e-05
77,SUB1_HepG2,5.404538e-05,9.096465e-05,0.9889148,5.3446274e-05
78,NOLC1_K562,5.2523883e-05,7.422079e-05,1.0153005,5.3327527e-05
79,XRN2_K562,5.0228173e-05,7.257167e-05,1.0075469,5.060724e-05
80,RPS3_HepG2,4.9651455e-05,7.749162e-05,1.0169103,5.0491075e-05
81,TRA2A_HepG2,4.894761e-05,7.220071e-05,1.0002577,4.8960228e-05
82,NKRF_HepG2,4.6370034e-05,0.00012510107,0.99041027,4.5925357e-05
83,EIF3G_K562,4.0755338e-05,6.8804926e-05,1.0031176,4.0882394e-05
84,TARDBP_K562,3.9340743e-05,6.0581864e-05,0.9795489,3.853618e-05
85,CPSF6_K562,3.7595568e-05,5.078303e-05,0.9962305,3.745385e-05
86,XPO5_HepG2,3.7366906e-05,6.6938876e-05,0.9862334,3.6852492e-05
87,XRCC6_K562,3.6793197e-05,5.0750274e-05,1.0070583,3.7052894e-05
88,WDR43_HepG2,3.3876102e-05,5.4810764e-05,1.0105796,3.4234497e-05
89,RBM15_K562,3.3481225e-05,5.7471694e-05,0.9957822,3.334001e-05
90,HNRNPU_K562,3.3030006e-05,5.1108105e-05,0.998314,3.297432e-05
91,ILF3_HepG2,3.2612625e-05,6.33018e-05,1.0013386,3.265628e-05
92,ABCF1_K562,3.1684125e-05,4.6415767e-05,1.0214455,3.236361e-05
93,DKC1_HepG2,3.103349e-05,4.2995547e-05,0.996211,3.0915904e-05
94,YWHAG_K562,3.059602e-05,4.7449696e-05,1.0066738,3.0800213e-05
95,NIP7_HepG2,2.7933107e-05,2.8646435e-05,1.0116926,2.825972e-05
96,AQR_K562,2.6926804e-05,4.4808978e-05,1.0020391,2.698171e-05
97,RBM22_HepG2,2.5101972e-05,3.8322614e-05,0.9952533,2.498282e-05
98,KHSRP_K562,2.419786e-05,6.010341e-05,0.98780817,2.3902843e-05
99,FAM120A_HepG2,2.4068268e-05,3.6878315e-05,0.9870955,2.3757679e-05
100,ZNF800_HepG2,2.314948e-05,5.1442792e-05,1.0257435,2.3745428e-05
101,SRSF9_HepG2,2.3026649e-05,3.4050267e-05,0.99041265,2.2805883e-05
102,SND1_K562,2.150856e-05,5.020951e-05,1.0102661,2.172937e-05
103,UTP18_K562,2.1156256e-05,4.4886467e-05,1.0009435,2.1176218e-05
104,PRPF8_K562,1.9804123e-05,4.6968344e-05,0.9803245,1.9414467e-05
105,IGF2BP3_HepG2,1.8813716e-05,3.1302403e-05,1.0006523,1.882599e-05
106,EXOSC5_HepG2,1.7770912e-05,1.0072679e-05,0.9948184,1.7678829e-05
107,LARP7_HepG2,1.7578644e-05,2.4406576e-05,0.99083763,1.7417582e-05
108,XRCC6_HepG2,1.7340104e-05,1.916295e-05,1.000911,1.73559e-05
109,LARP4_K562,1.7270288e-05,3.4238514e-05,0.98943675,1.7087857e-05
110,HNRNPA1_HepG2,1.6453512e-05,3.4326076e-05,1.0164291,1.6723829e-05
111,BUD13_HepG2,1.4749218e-05,2.0623518e-05,0.9988208,1.4731826e-05
112,LIN28B_HepG2,1.4358541e-05,1.960861e-05,0.9952813,1.42907875e-05
113,DDX51_K562,1.4346566e-05,2.1184966e-05,0.97404987,1.3974271e-05
114,U2AF1_K562,1.39592075e-05,2.1715587e-05,0.9909077,1.3832287e-05
115,HNRNPK_K562,1.3147674e-05,3.4099226e-05,0.9871164,1.2978284e-05
116,NPM1_K562,1.2939079e-05,1.8535804e-05,0.9762115,1.2631278e-05
117,SSB_HepG2,1.2773926e-05,1.9010466e-05,0.99885124,1.2759252e-05
118,EFTUD2_HepG2,1.25240285e-05,2.3867191e-05,1.0067085,1.2608046e-05
119,SF3A3_HepG2,1.2485142e-05,1.7933608e-05,0.9870436,1.232338e-05
120,RPS3_K562,1.1650745e-05,2.010723e-05,0.9887061,1.1519163e-05
121,SF3B4_HepG2,1.0881864e-05,1.763531e-05,0.98225695,1.06887865e-05
122,XRN2_HepG2,1.0374291e-05,5.302918e-06,0.98344004,1.0202493e-05
123,FUS_HepG2,9.608844e-06,1.5642887e-05,0.9871699,9.485562e-06
124,SF3B4_K562,9.466881e-06,1.4846979e-05,0.9744355,9.224866e-06
125,HLTF_HepG2,9.389623e-06,2.16359e-05,0.9787413,9.190012e-06
126,LSM11_K562,8.575491e-06,1.8406772e-05,0.9813206,8.415306e-06
127,SLTM_K562,7.731638e-06,1.22340425e-05,0.9980955,7.716913e-06
128,GTF2F1_HepG2,7.5238304e-06,1.1776593e-05,0.98963445,7.4458417e-06
129,GPKOW_K562,7.2222797e-06,8.912924e-06,0.9987381,7.213166e-06
130,FASTKD2_HepG2,7.027799e-06,1.247168e-05,0.995096,6.993335e-06
131,RPS11_K562,6.9857792e-06,1.1851291e-05,0.97946674,6.8423383e-06
