sequence_index,pearson_r
0,0.41176724433898926
1,0.3463570177555084
2,0.6296811103820801
3,0.5730622410774231
4,0.13806970417499542
5,0.24839898943901062
6,0.6909573078155518
7,0.5890372395515442
8,0.5051184892654419
9,0.4377910792827606
10,0.2893620729446411
11,0.19414538145065308
12,0.6290480494499207
13,0.1292031705379486
14,0.3348115086555481
15,0.3981936573982239
16,0.711719810962677
17,0.37332072854042053
18,0.6059838533401489
19,0.4757393002510071
20,0.49953073263168335
21,0.48693931102752686
22,0.3356684744358063
23,0.5485227108001709
24,0.14118489623069763
25,0.25518402457237244
26,0.5408952236175537
27,0.7966549396514893
28,0.49600842595100403
29,0.5982504487037659
30,0.18253280222415924
31,0.31843164563179016
32,0.310383141040802
33,0.5692025423049927
34,0.4058655798435211
35,0.32155662775039673
36,0.5498507618904114
37,0.14284095168113708
38,0.15528976917266846
39,0.6839100122451782
40,0.5288744568824768
41,0.5650323629379272
42,0.39673975110054016
43,0.6496589779853821
44,0.5802794098854065
45,0.4816703200340271
46,0.19266465306282043
47,0.18364104628562927
48,0.5324140787124634
49,0.18406909704208374
50,0.5459117293357849
51,0.4134698212146759
52,0.6138184070587158
53,0.25083598494529724
54,0.6157951951026917
55,0.6673192977905273
56,0.2954927980899811
57,0.4133100211620331
58,0.43263864517211914
59,0.5903493165969849
60,0.4540098011493683
61,0.17230816185474396
62,0.31042060256004333
63,0.3813173174858093
64,0.5140781402587891
65,0.5760497450828552
66,0.45162156224250793
67,0.3900386095046997
68,0.46385979652404785
69,0.4407672584056854
70,0.394706666469574
71,0.37848609685897827
72,0.44886088371276855
73,0.437246173620224
74,0.49351948499679565
75,0.0505092516541481
76,0.5528656840324402
77,0.5994378924369812
78,0.49254488945007324
79,0.5590895414352417
80,0.5281745791435242
81,0.8598582148551941
82,0.6540529727935791
83,0.05974226072430611
84,0.7466943264007568
85,0.30485644936561584
86,0.3667190670967102
87,0.5445995330810547
88,0.5179924964904785
89,0.5210132598876953
90,0.4601612985134125
91,0.31243497133255005
92,0.4858393967151642
93,0.3733550012111664
94,0.5771914124488831
95,0.5923494100570679
96,0.43424153327941895
97,0.46932724118232727
98,0.45889991521835327
99,0.23985318839550018
100,0.4839976131916046
101,0.5784892439842224
102,0.27494391798973083
103,0.24114561080932617
104,0.4444299638271332
105,0.6692583560943604
106,0.2817752957344055
107,0.48427310585975647
108,0.41757333278656006
109,0.3623974323272705
110,0.28129589557647705
111,0.03852825239300728
112,0.43549084663391113
113,0.288707435131073
114,0.46847736835479736
115,0.3896198868751526
116,0.07976684719324112
117,0.45675113797187805
118,0.5372951626777649
119,0.6324032545089722
120,0.7218774557113647
121,0.4010370969772339
122,0.4491894841194153
123,0.3650560975074768
124,0.3497553765773773
125,0.431522011756897
126,0.30801039934158325
127,0.6281115412712097
128,0.1984725147485733
129,0.4865616261959076
130,0.5712977647781372
131,0.4291306138038635
132,0.40874388813972473
133,0.4296228289604187
134,0.6616785526275635
135,0.5811193585395813
136,0.34000295400619507
137,0.25818324089050293
138,0.2872222661972046
139,0.6346321105957031
140,0.4073631763458252
141,0.4123609662055969
142,0.39881905913352966
143,0.62077796459198
144,0.23691661655902863
145,0.45270317792892456
146,0.1911022663116455
147,0.5252972841262817
148,0.5851678848266602
149,0.5923476219177246
150,0.6557060480117798
151,0.500133752822876
152,0.27776801586151123
153,-0.006827117409557104
154,0.3618584871292114
155,0.4605906307697296
156,0.5410899519920349
157,0.3205209970474243
158,0.703563928604126
159,0.1870805323123932
160,0.6306784152984619
161,0.6398317217826843
162,0.4960983395576477
163,0.6873192191123962
164,0.3349626362323761
165,0.33973029255867004
166,0.1349327713251114
167,0.4023686945438385
168,0.15445443987846375
169,0.7161164283752441
170,0.5756892561912537
171,0.5707752108573914
172,0.5538970232009888
173,0.3370315730571747
174,0.27016761898994446
175,0.4845692813396454
176,0.6204507946968079
177,0.49243029952049255
178,0.45310115814208984
179,0.31587979197502136
180,0.4420102834701538
181,0.7060179114341736
182,0.44693684577941895
183,0.5215200185775757
184,0.3919781744480133
185,0.531502366065979
186,-0.0760282650589943
187,0.6555359363555908
188,0.31499338150024414
189,0.3452497124671936
190,0.4228460490703583
191,0.2528708577156067
192,0.5995107889175415
193,0.47742563486099243
194,0.5694515109062195
195,0.3862169682979584
196,0.425500750541687
197,0.29031309485435486
198,0.7014182806015015
199,0.4416089355945587
200,0.5231741070747375
201,0.4156217873096466
202,0.7924157381057739
203,0.5499758124351501
204,0.21040812134742737
205,0.339550256729126
206,0.4036198556423187
207,0.493055522441864
208,0.4941510856151581
209,0.5235653519630432
210,0.6066194772720337
211,0.6573476791381836
212,0.3277650773525238
213,0.4396040439605713
214,0.28961649537086487
215,0.3676761984825134
216,0.22685261070728302
217,0.2863808870315552
218,0.03194339945912361
219,0.5569530725479126
220,0.5937244296073914
221,0.5309150218963623
222,0.6030166149139404
223,0.36332035064697266
224,0.706450343132019
225,0.15657995641231537
226,0.30218860507011414
227,0.47727006673812866
228,0.40404751896858215
229,0.3649636209011078
230,0.48315173387527466
231,0.6394267678260803
232,0.2485145926475525
233,0.2673128843307495
234,0.12452032417058945
235,0.24747230112552643
236,0.4247288107872009
237,0.4641333520412445
238,0.4044482707977295
239,0.5176998972892761
240,0.6405537128448486
241,0.41088226437568665
242,0.33629080653190613
243,0.6790873408317566
244,0.4053809642791748
245,0.5815985202789307
246,0.4466964900493622
247,0.488391637802124
248,0.42042261362075806
249,0.6233353018760681
250,0.4919010400772095
251,0.3888280689716339
252,0.6152291893959045
253,0.6171516180038452
254,0.4148317873477936
255,0.5571295619010925
256,0.15541867911815643
257,0.3745753765106201
258,0.352979838848114
259,0.7421420812606812
260,0.6438450813293457
261,0.41135916113853455
262,0.6668412685394287
263,0.40423086285591125
264,0.5100159645080566
265,0.713712751865387
266,0.3187004327774048
267,0.31010040640830994
268,0.3322903513908386
269,0.2392018437385559
270,0.5293661952018738
271,0.4345535635948181
272,0.2698701322078705
273,0.5071620345115662
274,0.2301611453294754
275,0.4193178415298462
276,0.4176830053329468
277,0.5324264764785767
278,0.528628408908844
279,0.5431498885154724
280,0.5279033780097961
281,0.4067668318748474
282,0.28988611698150635
283,0.7627798318862915
284,0.5848851799964905
285,0.4787059724330902
286,0.47299572825431824
287,0.3914624750614166
288,0.7540146112442017
289,0.2862372100353241
290,0.25310018658638
291,0.352863073348999
292,0.7035566568374634
293,0.3452179729938507
294,0.6489693522453308
295,0.6356796622276306
296,0.5891576409339905
297,0.2264600247144699
298,0.6716485619544983
299,0.535376787185669
300,0.3506874740123749
301,0.46353358030319214
302,0.36679697036743164
303,0.4410568177700043
304,0.48833420872688293
305,0.7115140557289124
306,0.22884264588356018
307,0.521912157535553
308,0.6663002967834473
309,0.5353901982307434
310,0.34886133670806885
311,0.7277109026908875
312,0.17862389981746674
313,0.3094917833805084
314,0.2933048605918884
315,0.19164378941059113
316,0.8734748363494873
317,0.7294349074363708
318,0.4951822757720947
319,0.445105642080307
320,0.7492578029632568
321,0.39611053466796875
322,0.4139878749847412
323,0.6234659552574158
324,0.313223272562027
325,0.2967216670513153
326,0.3895794749259949
327,0.5148410201072693
328,0.3583604693412781
329,0.5934816598892212
330,0.6669678092002869
331,0.3628813624382019
332,0.6237680315971375
333,0.621605634689331
334,0.11134582757949829
335,0.425798624753952
336,0.2992839813232422
337,0.3089270293712616
338,0.5127934217453003
339,0.5938509106636047
340,0.5103307962417603
341,0.14742489159107208
342,0.3838838040828705
343,0.7461509108543396
344,0.5303543210029602
345,0.7131181955337524
346,0.3297227621078491
347,0.5523796677589417
348,0.4494253695011139
349,0.6255622506141663
350,0.36986541748046875
351,0.6894917488098145
352,0.31453654170036316
353,0.3831523656845093
354,0.49988478422164917
355,0.47079625725746155
